lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_ort,upper_diff_ort,lower_diff_ort,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_classes_.shape,fit_n_classes_,fit_estimators_.size,fit_estimators_.n_classes_,fit_estimators_.max|tree_.max_depth,fit_estimators_.classes_.shape,fit_estimators_.n_features_,fit_estimators_.sum|tree_.node_count,fit_estimators_.sum|tree_.leave_count,fit_class_count_.shape,fit_feature_count_.shape,fit_feature_log_prob_.shape,fit_class_log_prior_.shape,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_.sum|.sum|tree_.leave_count,fit_estimators_..n_classes_,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_..n_features_,fit_estimators_.sum|.sum|tree_.node_count,fit_objective,fit_n_classes,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_intercept_.shape,fit_n_iter_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
pyrtc,10,rndbin100,-1,LR-ZM,True,5,1,4.634447395801544e-05,5.702022463083267e-05,4.977583885192871e-05,4.634447395801544e-05,5.702022463083267e-05,5,4.7964975237846375e-05,6.187827919293399e-08,8.525647876567177e-08,4.5321296382461185e-08,5.576443327104386e-08,6.699096566364915e-08,4.5321296382461185e-08,5.576443327104386e-08,6.699096566364915e-08,4.5321296382461185e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,rndbin100,-1,LR-ZM,True,5,1,2.2293999791145325e-05,3.976840525865555e-05,2.7259811758995056e-05,2.2293999791145325e-05,3.976840525865555e-05,5,2.3970380425453186e-05,9.157023995731706e-08,1.113034810984459e-07,6.93520196826114e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,rndbin100,-1,LR-ZM,True,5,1,0.00014801975339651108,0.00016968045383691788,0.00015559494495391845,0.00014801975339651108,0.00016968045383691788,5,0.00015186332166194916,9.157023995731706e-08,1.113034810984459e-07,6.93520196826114e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,rndbin100,-1,LR-ZM,True,5,1,7.327459752559662e-05,8.892826735973358e-05,7.784143090248108e-05,7.327459752559662e-05,8.892826735973358e-05,5,7.468927651643753e-05,9.157023995731706e-08,1.113034810984459e-07,6.93520196826114e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,rndbin100,-1,LR-ZM,True,5,1,4.871096462011337e-05,5.832873284816742e-05,5.150884389877319e-05,4.871096462011337e-05,5.832873284816742e-05,5,5.0039030611515045e-05,9.157023995731706e-08,1.113034810984459e-07,6.93520196826114e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,7.694615908881985e-08,1.0606264799761789e-07,5.392995217068375e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,rndbin100,-1,LR-ZM,True,5,1,3.1033530831336975e-05,4.97475266456604e-05,3.5896338522434236e-05,3.1033530831336975e-05,4.97475266456604e-05,5,3.207661211490631e-05,8.999516292740318e-08,1.1081963138814821e-07,7.390260847728314e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,rndbin100,-1,LR-ZM,True,5,1,0.00015510153025388718,0.0001770397648215294,0.0001641780138015747,0.00015510153025388718,0.0001770397648215294,5,0.00016301218420267105,8.999516292740318e-08,1.1081963138814821e-07,7.390260847728314e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,rndbin100,-1,LR-ZM,True,5,1,7.917452603578568e-05,9.411387145519257e-05,8.32490622997284e-05,7.917452603578568e-05,9.411387145519257e-05,5,8.042994886636734e-05,8.999516292740318e-08,1.1081963138814821e-07,7.390260847728314e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,rndbin100,-1,LR-ZM,True,5,1,5.3433701395988464e-05,6.3297338783741e-05,5.659032613039017e-05,5.3433701395988464e-05,6.3297338783741e-05,5,5.489960312843323e-05,8.999516292740318e-08,1.1081963138814821e-07,7.390260847728314e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,8.152719632725791e-08,9.02890429088643e-08,7.103886989767716e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,rndbin100,-1,LR-ZM,True,5,1,4.5062974095344543e-05,6.268545985221863e-05,4.9716047942638395e-05,4.5062974095344543e-05,6.268545985221863e-05,5,4.631001502275467e-05,1.0443682600114191e-07,1.1741884009541792e-07,9.570768255695583e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,rndbin100,-1,LR-ZM,True,5,1,0.00016603711992502213,0.00018775276839733124,0.000173228420317173,0.00016603711992502213,0.00018775276839733124,5,0.00016997754573822021,1.0443682600114191e-07,1.1741884009541792e-07,9.570768255695583e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,rndbin100,-1,LR-ZM,True,5,1,8.412729948759079e-05,9.983405470848083e-05,8.884984999895096e-05,8.412729948759079e-05,9.983405470848083e-05,5,8.680112659931183e-05,1.0443682600114191e-07,1.1741884009541792e-07,9.570768255695583e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,rndbin100,-1,LR-ZM,True,5,1,5.9458427131175995e-05,7.525645196437836e-05,6.404612213373184e-05,5.9458427131175995e-05,7.525645196437836e-05,5,6.0793012380599976e-05,1.0443682600114191e-07,1.1741884009541792e-07,9.570768255695583e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,9.183546800795028e-08,1.360628166802158e-07,7.476575125675566e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,rndbin100,-1,LR-ZM,True,5,1,7.497332990169525e-05,9.284261614084244e-05,7.958132773637772e-05,7.497332990169525e-05,9.284261614084244e-05,5,7.55060464143753e-05,1.0620814738793172e-07,1.2486592282368036e-07,9.104098097623137e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,rndbin100,-1,LR-ZM,True,5,1,0.0001816488802433014,0.00020400341600179672,0.0001893196254968643,0.0001816488802433014,0.00020400341600179672,5,0.00018567312508821487,1.0620814738793172e-07,1.2486592282368036e-07,9.104098097623137e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,rndbin100,-1,LR-ZM,True,5,1,9.879190474748611e-05,0.00011457130312919617,0.0001032952219247818,9.879190474748611e-05,0.00011457130312919617,5,0.00010042823851108551,1.0620814738793172e-07,1.2486592282368036e-07,9.104098097623137e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,rndbin100,-1,LR-ZM,True,5,1,7.376540452241898e-05,8.338131010532379e-05,7.688868790864945e-05,7.376540452241898e-05,8.338131010532379e-05,5,7.542874664068222e-05,1.0620814738793172e-07,1.2486592282368036e-07,9.104098097623137e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,1.0571000512715756e-07,1.360628166802158e-07,8.074823054649016e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,rndbin100,-1,LR-ZM,True,5,1,0.00015782006084918976,0.00017768237739801407,0.00016334448009729384,0.00015782006084918976,0.00017768237739801407,5,0.00015942100435495377,1.375878963205679e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,rndbin100,-1,LR-ZM,True,5,1,0.00023861601948738098,0.0002681072801351547,0.0002474568784236908,0.00023861601948738098,0.0002681072801351547,5,0.00024166051298379898,1.375878963205679e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,rndbin100,-1,LR-ZM,True,5,1,0.00013576261699199677,0.00015108007937669754,0.0001399310305714607,0.00013576261699199677,0.00015108007937669754,5,0.00013608485460281372,1.375878963205679e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,rndbin100,-1,LR-ZM,True,5,1,0.00010899920016527176,0.0001192726194858551,0.00011194609105587005,0.00010899920016527176,0.0001192726194858551,5,0.00011028256267309189,1.375878963205679e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,1.3631356277077344e-07,1.5475381365259722e-07,1.0865318644803779e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,rndbin100,-1,LR-ZM,True,5,1,0.00029821600764989853,0.0003138631582260132,0.0003020213916897774,0.00029821600764989853,0.0003138631582260132,5,0.0002984022721648216,1.37051202209193e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,rndbin100,-1,LR-ZM,True,5,1,0.0003168471157550812,0.00034185871481895447,0.0003282485529780388,0.0003168471157550812,0.00034185871481895447,5,0.0003254758194088936,1.37051202209193e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,rndbin100,-1,LR-ZM,True,5,1,0.00018979515880346298,0.000208267942070961,0.00019537415355443954,0.00018979515880346298,0.000208267942070961,5,0.00019241031259298325,1.37051202209193e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,rndbin100,-1,LR-ZM,True,5,1,0.00016320403665304184,0.00017240829765796661,0.00016604233533143998,0.00016320403665304184,0.00017240829765796661,5,0.00016488321125507355,1.37051202209193e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,1.3667049605370352e-07,1.5475381365259722e-07,1.321496666539801e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,rndbin100,-1,LR-ZM,True,5,1,0.0005730986595153809,0.0006044032052159309,0.0005837759003043175,0.0005730986595153809,0.0006044032052159309,5,0.0005821147933602333,1.4237229557512164e-07,1.5475381365259722e-07,1.1354683948638922e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,rndbin100,-1,LR-ZM,True,5,1,0.0004717698320746422,0.0005064709112048149,0.00048250705003738403,0.0004717698320746422,0.0005064709112048149,5,0.00047758594155311584,1.4237229557512164e-07,1.5475381365259722e-07,1.1354683948638922e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,rndbin100,-1,LR-ZM,True,5,1,0.0002997303381562233,0.00032180827111005783,0.00030702054500579833,0.0002997303381562233,0.00032180827111005783,5,0.00030527263879776,1.4237229557512164e-07,1.5475381365259722e-07,1.1354683948638922e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,rndbin100,-1,LR-ZM,True,5,1,0.0002729147672653198,0.00028272997587919235,0.0002763058990240097,0.0002729147672653198,0.00028272997587919235,5,0.00027508940547704697,1.4237229557512164e-07,1.5475381365259722e-07,1.1354683948638922e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,1.4765252733806023e-07,1.5475381365259722e-07,1.360628166802158e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,rndbin100,-1,LR-ZM,True,5,1,0.0013937903568148613,0.0014364151284098625,0.0014116041362285613,0.0013937903568148613,0.0014364151284098625,5,0.0014110403135418892,1.464735671641293e-07,1.5475381365259722e-07,1.340531974314274e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,rndbin100,-1,LR-ZM,True,5,1,0.0009324094280600548,0.0009989067912101746,0.0009482217952609062,0.0009324094280600548,0.0009981775472275678,5,0.0009372560307383537,1.464735671641293e-07,1.5475381365259722e-07,1.340531974314274e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,rndbin100,-1,LR-ZM,True,5,1,0.000621856190264225,0.0006747888401150703,0.0006367746740579605,0.000621856190264225,0.0006747856505153074,5,0.0006286408752202988,1.464735671641293e-07,1.5475381365259722e-07,1.340531974314274e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,rndbin100,-1,LR-ZM,True,5,1,0.0005976930260658264,0.0006164703518152237,0.0006044432520866394,0.0005976930260658264,0.0006164703518152237,5,0.0006031310185790062,1.464735671641293e-07,1.5475381365259722e-07,1.340531974314274e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,1.4571048243539053e-07,1.5475381365259722e-07,1.2635259216686734e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,rndbin100,-1,LR-ZM,True,5,1,0.002789759077131748,0.0028710495680570602,0.0028134198859333993,0.002789759077131748,0.0028710495680570602,5,0.0027941884472966194,1.4571215485315036e-07,1.5475381365259722e-07,1.321496666539801e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,rndbin100,-1,LR-ZM,True,5,1,0.0017238203436136246,0.0018680514767765999,0.0017612695693969727,0.0017238203436136246,0.0018669896572874693,5,0.0017371634021401405,1.4571215485315036e-07,1.5475381365259722e-07,1.321496666539801e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,rndbin100,-1,LR-ZM,True,5,1,0.0009886976331472397,0.0010668626055121422,0.0010090250521898269,0.0009886976331472397,0.0010666437167694905,5,0.000993744470179081,1.4571215485315036e-07,1.5475381365259722e-07,1.321496666539801e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,rndbin100,-1,LR-ZM,True,5,1,0.0009639281779527664,0.0009819185361266136,0.0009690286591649055,0.0009639281779527664,0.0009818887024885391,5,0.0009666020050644875,1.4571215485315036e-07,1.5475381365259722e-07,1.321496666539801e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,1.480276398124758e-07,1.5475381365259722e-07,1.3793837905229367e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,rndbin100,-1,LR-ZM,True,5,1,0.005592279136180878,0.005690585821866989,0.005644931644201279,0.005592279136180878,0.005690585821866989,5,0.005631760694086552,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,rndbin100,-1,LR-ZM,True,5,1,0.003316432237625122,0.0035332320258021355,0.0033672915771603583,0.003316432237625122,0.003530838525891277,5,0.003322361037135124,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,rndbin100,-1,LR-ZM,True,5,1,0.0019077090546488762,0.002047717571258545,0.0019431941211223603,0.0019077090546488762,0.002046653852919906,5,0.0019188914448022842,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,rndbin100,-1,LR-ZM,True,5,1,0.0018758103251457214,0.001892424188554287,0.001884196139872074,0.0018758103251457214,0.001892424188554287,5,0.0018838336691260338,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,rndbin100,-1,LR-ZM,True,5,1,0.013788866810500622,0.014051670208573341,0.01392915789037943,0.013788866810500622,0.014051670208573341,5,0.01393513660877943,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,rndbin100,-1,LR-ZM,True,5,1,0.008901046589016914,0.008956643752753735,0.00894129667431116,0.008901046589016914,0.008956643752753735,5,0.008951669558882713,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,rndbin100,-1,LR-ZM,True,5,1,0.005097414366900921,0.005280159413814545,0.005196292884647846,0.005097414366900921,0.005280159413814545,5,0.005241146311163902,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,rndbin100,-1,LR-ZM,True,5,1,0.004995222203433514,0.0050575388595461845,0.005037976428866386,0.004995222203433514,0.0050575388595461845,5,0.0050515541806817055,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,1.5475381365259722e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,rndbin100,-1,MLP-ZM,False,5,1,4.054605960845947e-05,0.00013528671115636826,6.19836151599884e-05,4.054605960845947e-05,0.00013415883517181847,5,4.305783659219742e-05,4.2063270023614204e-08,8.666388850997464e-08,1.888506318474092e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
skl,1,rndbin100,-1,MLP-ZM,False,5,1,0.00014094263315200806,0.00019959453493356705,0.00015647392719984055,0.00014094263315200806,0.00019925455147600554,5,0.0001458423212170601,4.2063270023614204e-08,8.666388850997464e-08,1.888506318474092e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrt,1,rndbin100,-1,MLP-ZM,False,5,1,0.00014925282448530197,0.0002002893015742302,0.0001628231257200241,0.00014925282448530197,0.00019997871122152415,5,0.00015569943934679031,4.2063270023614204e-08,8.666388850997464e-08,1.888506318474092e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrtc,1,rndbin100,-1,MLP-ZM,False,5,1,7.434748113155365e-05,8.886028081178665e-05,7.877219468355179e-05,7.434748113155365e-05,8.886028081178665e-05,5,7.601268589496613e-05,4.2063270023614204e-08,8.666388850997464e-08,1.888506318474092e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,3.701632897978868e-08,9.215004581619723e-08,1.8885063179929773e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
ort,2,rndbin100,-1,MLP-ZM,False,5,1,4.192721098661423e-05,7.591675966978073e-05,5.119927227497101e-05,4.192721098661423e-05,7.591675966978073e-05,5,4.483666270971298e-05,1.0879151344511673e-07,2.0512636667024964e-07,4.935989472709679e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
skl,2,rndbin100,-1,MLP-ZM,False,5,1,0.0001466618850827217,0.00017105787992477417,0.00015494581311941146,0.0001466618850827217,0.00017105787992477417,5,0.00015187542885541916,1.0879151344511673e-07,2.0512636667024964e-07,4.935989472709679e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrt,2,rndbin100,-1,MLP-ZM,False,5,1,0.0001472746953368187,0.00017505325376987457,0.00015589259564876556,0.0001472746953368187,0.00017505325376987457,5,0.00015174131840467453,1.0879151344511673e-07,2.0512636667024964e-07,4.935989472709679e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrtc,2,rndbin100,-1,MLP-ZM,False,5,1,8.164439350366592e-05,9.643658995628357e-05,8.683502674102783e-05,8.164439350366592e-05,9.643658995628357e-05,5,8.545350283384323e-05,1.0879151344511673e-07,2.0512636667024964e-07,4.935989472709679e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,8.633550363512654e-08,1.489355908601553e-07,2.6312432344077763e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
ort,5,rndbin100,-1,MLP-ZM,False,5,1,4.325062036514282e-05,7.775332778692245e-05,5.31291589140892e-05,4.325062036514282e-05,7.775332778692245e-05,5,4.756636917591095e-05,1.0837133249674835e-07,1.7278886998983722e-07,5.843821948570138e-08,1.017729340122009e-07,1.8046763528012377e-07,3.490481037538018e-08,1.017729340122009e-07,1.8046763528012377e-07,3.490481037538018e-08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
