method,lib,skl_nb_base_estimators,skl_dt_nodes,N,dim,max_depth,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict,onxonnxruntime1,,,1000,50,20,10,1,0.0005353239830583334,0.0007718729320913553,0.0005632441025227308,0.0006001009605824947,0.0005895718932151794,0.0005353239830583334,0.0007230319949154262,10,0.0005668610101565719,0,3.0,11.0,105944.0
predict_proba,skl,1.0,2705.0,1000,50,20,10,1,0.00021138903684914112,0.000302744098007679,0.00021673599258065224,0.00022289389744400978,0.000226670503616333,0.00021138903684914112,0.0002773852106571985,10,0.00021783204283565283,0,,,
predict_proba,onxpython,,,1000,50,20,10,1,0.0028933431021869183,0.004805725999176502,0.004375699907541275,0.004709806991741061,0.0041549030225723985,0.0028933431021869183,0.004805725999176502,10,0.004606682457961142,0,3.0,11.0,105944.0
predict_proba,onxonnxruntime1,,,1000,50,20,10,1,0.0009312948677688837,0.0011175109539180994,0.0009342150297015905,0.0009583269711583853,0.0009665616787970066,0.0009312948677688837,0.0010786974941711961,10,0.0009371974738314748,0,3.0,11.0,105944.0
predict,skl,1.0,15.0,1,100,3,10,1,5.032704211771488e-05,0.00010732701048254967,5.189003422856331e-05,5.66849485039711e-05,5.9067620895802975e-05,5.032704211771488e-05,9.11111507806501e-05,10,5.360203795135021e-05,0,,,
predict,onxpython,,,1,100,3,10,1,0.001483323983848095,0.0029423851519823074,0.002728244988247752,0.002917025936767459,0.002519349125213921,0.001483323983848095,0.0029423851519823074,10,0.002830874524079263,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1,100,3,10,1,2.938089892268181e-05,9.244401007890701e-05,2.965587191283703e-05,3.081886097788811e-05,3.6735273897647855e-05,2.938089892268181e-05,7.330473733920318e-05,10,3.0033057555556297e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1,100,3,10,1,7.089506834745407e-05,0.00011500203981995583,7.614004425704479e-05,8.182111196219921e-05,8.11486504971981e-05,7.089506834745407e-05,0.0001046377292628325,10,7.721944712102413e-05,0,,,
predict_proba,onxpython,,,1,100,3,10,1,4.0770042687654495e-05,0.0042964748572558165,0.0014944279100745916,0.0029233479872345924,0.0020418695639818907,4.0770042687654495e-05,0.0042964748572558165,10,0.002120643970556557,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1,100,3,10,1,3.339000977575779e-05,8.193403482437134e-05,3.354297950863838e-05,3.461516462266445e-05,3.8900133222341535e-05,3.339000977575779e-05,6.707818329790445e-05,10,3.3825053833425045e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,10,100,3,10,1,5.426793359220028e-05,0.00011546001769602299,5.555199459195137e-05,6.109103560447693e-05,6.335419602692127e-05,5.426793359220028e-05,9.803463948126993e-05,10,5.649402737617493e-05,0,,,
predict,onxpython,,,10,100,3,10,1,3.0103139579296112e-05,8.533895015716553e-05,3.053806722164154e-05,3.167684189975262e-05,3.6465981975197795e-05,3.0103139579296112e-05,6.847303959818312e-05,10,3.059499431401491e-05,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,10,100,3,10,1,3.405683673918247e-05,5.270284600555897e-05,3.454694524407387e-05,3.60710546374321e-05,3.702105022966862e-05,3.405683673918247e-05,4.767817153353529e-05,10,3.477593418210745e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,10,100,3,10,1,7.216888479888439e-05,9.210710413753986e-05,7.867789827287197e-05,8.415989577770233e-05,8.115197997540235e-05,7.216888479888439e-05,9.139660837461222e-05,10,8.144392631947994e-05,0,,,
predict_proba,onxpython,,,10,100,3,10,1,6.669014692306519e-05,0.00012142397463321686,6.744218990206718e-05,6.961007602512836e-05,7.365108467638493e-05,6.669014692306519e-05,0.00010503594192926665,10,6.780936382710934e-05,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,10,100,3,10,1,4.2211031541228294e-05,5.477201193571091e-05,4.2557017877697945e-05,4.3672043830156326e-05,4.422250203788281e-05,4.2211031541228294e-05,5.141549701970851e-05,10,4.264607559889555e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,100,100,3,10,1,6.38989731669426e-05,8.712499402463436e-05,6.472505629062653e-05,6.917212158441544e-05,6.836652755737305e-05,6.38989731669426e-05,8.16131764745575e-05,10,6.549258250743151e-05,0,,,
predict,onxpython,,,100,100,3,10,1,3.946991637349129e-05,9.230291470885277e-05,3.9862003177404404e-05,4.0833139792084694e-05,4.552258178591728e-05,3.946991637349129e-05,7.61460832880292e-05,10,4.004407674074173e-05,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,100,100,3,10,1,7.788115181028843e-05,0.00010040402412414551,7.83849973231554e-05,8.162693120539188e-05,8.307583630084991e-05,7.788115181028843e-05,9.899519343680322e-05,10,7.89425102993846e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,100,100,3,10,1,8.29638447612524e-05,0.00010316399857401848,8.668494410812855e-05,9.577302262187004e-05,9.050408843904733e-05,8.29638447612524e-05,0.00010316399857401848,10,8.762511424720287e-05,0,,,
predict_proba,onxpython,,,100,100,3,10,1,0.00031420402228832245,0.0003735350910574198,0.0003147679381072521,0.0003200750797986984,0.00032719033770263196,0.00031420402228832245,0.0003716961206302696,10,0.0003158245235681534,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,100,100,3,10,1,0.00011793198063969612,0.00014851894229650497,0.00012222700752317905,0.0001275641843676567,0.00012562344782054424,0.00011793198063969612,0.000141921981750601,10,0.00012275855988264084,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,1000,100,3,10,1,0.00014206417836248875,0.0002808747813105583,0.0001525429543107748,0.00017026602290570736,0.0001701745204627514,0.00014206417836248875,0.0002454777451695793,10,0.0001598750241100788,0,,,
predict,onxpython,,,1000,100,3,10,1,0.00011564185842871666,0.00020521809346973896,0.00012123794294893742,0.00012677209451794624,0.00013076625764369966,0.00011564185842871666,0.00018019568642387867,10,0.00012389139737933874,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1000,100,3,10,1,0.0004716990515589714,0.0006370889022946358,0.0004738189745694399,0.0004997369833290577,0.0004987670807167887,0.0004716990515589714,0.0005918082360518948,10,0.00048199063166975975,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1000,100,3,10,1,0.0001826819498091936,0.00024880189448595047,0.00018666102550923824,0.00019547203555703163,0.0001980592031031847,0.0001826819498091936,0.00024166626336639873,10,0.00018675101455301046,0,,,
predict_proba,onxpython,,,1000,100,3,10,1,0.0029245391488075256,0.005739085143432021,0.004366924054920673,0.004482595948502421,0.00448733705561608,0.0030405277537481545,0.005739085143432021,10,0.004377309116534889,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1000,100,3,10,1,0.0008692878764122725,0.0009946278296411037,0.0008777659386396408,0.0008846349082887173,0.0008922049542888999,0.0008692878764122725,0.0009615800564386949,10,0.0008804639801383018,0,3.0,11.0,1298.0
predict,skl,1.0,389.0,1,100,10,10,1,5.089119076728821e-05,0.00014600204303860664,5.238899029791355e-05,5.64290676265955e-05,6.406670436263085e-05,5.089119076728821e-05,0.00011865498486867089,10,5.2979448810219765e-05,0,,,
predict,onxpython,,,1,100,10,10,1,0.001597404945641756,0.002986983163282275,0.002747194143012166,0.0029374260921031237,0.0026438409695401788,0.0018386158050656125,0.002986983163282275,10,0.0027743875980377197,0,3.0,11.0,15617.0
predict,onxonnxruntime1,,,1,100,10,10,1,2.898392267525196e-05,9.774882346391678e-05,2.9738061130046844e-05,3.0341092497110367e-05,3.7013902328908443e-05,2.898392267525196e-05,7.681186161918166e-05,10,2.9848073609173298e-05,0,3.0,11.0,15617.0
predict_proba,skl,1.0,389.0,1,100,10,10,1,7.243594154715538e-05,0.00014522881247103214,7.547019049525261e-05,8.15410166978836e-05,8.38354928418994e-05,7.243594154715538e-05,0.00012457951646120506,10,7.636542432010174e-05,0,,,
predict_proba,onxpython,,,1,100,10,10,1,0.001426198985427618,0.0032897288911044598,0.0027831699699163437,0.002923466032370925,0.0026219788938760757,0.0014682246264813223,0.0032897288911044598,10,0.0028232824988663197,0,3.0,11.0,15617.0
predict_proba,onxonnxruntime1,,,1,100,10,10,1,3.221794031560421e-05,8.996296674013138e-05,3.264588303864002e-05,3.380095586180687e-05,3.896085545420647e-05,3.221794031560421e-05,7.23849185130396e-05,10,3.294902853667736e-05,0,3.0,11.0,15617.0
predict,skl,1.0,389.0,10,100,10,10,1,5.470495671033859e-05,0.00011899485252797604,5.6954799219965935e-05,6.599491462111473e-05,6.700113881379366e-05,5.470495671033859e-05,0.00010444725774471028,10,5.8731529861688614e-05,0,,,
predict,onxpython,,,10,100,10,10,1,3.214692696928978e-05,0.0030651302076876163,0.001555719180032611,0.002985594794154167,0.0019488284131512045,3.214692696928978e-05,0.0030651302076876163,10,0.002911426010541618,0,3.0,11.0,15617.0
predict,onxonnxruntime1,,,10,100,10,10,1,3.481307066977024e-05,0.0001013721339404583,3.582192584872246e-05,3.74428927898407e-05,4.307564813643694e-05,3.481307066977024e-05,8.132274155705768e-05,10,3.6052544601261616e-05,0,3.0,11.0,15617.0
predict_proba,skl,1.0,389.0,10,100,10,10,1,7.22899567335844e-05,0.00014684605412185192,8.070608600974083e-05,8.675595745444298e-05,8.7034422904253e-05,7.22899567335844e-05,0.00012728384734679446,10,8.156849071383476e-05,0,,,
predict_proba,onxpython,,,10,100,10,10,1,0.0016434709541499615,0.004182353150099516,0.002879205159842968,0.0029315929859876633,0.002851262059994042,0.0016689327966524989,0.004033591323335585,10,0.0029050015145912766,0,3.0,11.0,15617.0
predict_proba,onxonnxruntime1,,,10,100,10,10,1,4.294188693165779e-05,6.59481156617403e-05,4.306202754378319e-05,4.478893242776394e-05,4.614240024238825e-05,4.294188693165779e-05,5.941825071485635e-05,10,4.319113213568926e-05,0,3.0,11.0,15617.0
predict,skl,1.0,389.0,100,100,10,10,1,6.603216752409935e-05,0.00010577403008937836,6.777211092412472e-05,7.155793718993664e-05,7.258618716150522e-05,6.603216752409935e-05,9.496270995940641e-05,10,6.814638618379831e-05,0,,,
predict,onxpython,,,100,100,10,10,1,0.0016105850227177143,0.004253924125805497,0.002823722083121538,0.002926718909293413,0.0027684341184794903,0.0016105850227177143,0.004153838120314467,10,0.0028885974315926433,0,3.0,11.0,15617.0
predict,onxonnxruntime1,,,100,100,10,10,1,8.170795626938343e-05,0.00015100394375622272,8.349609561264515e-05,8.707912638783455e-05,9.131995029747486e-05,8.170795626938343e-05,0.00013077650719863827,10,8.410611189901829e-05,0,3.0,11.0,15617.0
predict_proba,skl,1.0,389.0,100,100,10,10,1,8.540507405996323e-05,0.00014476105570793152,8.766516111791134e-05,9.335787035524845e-05,9.489716030657292e-05,8.540507405996323e-05,0.00012812270163155292,10,8.846004493534565e-05,0,,,
predict_proba,onxpython,,,100,100,10,10,1,0.0003200399223715067,0.0032689960207790136,0.001832250040024519,0.0029465050902217627,0.002211798285134137,0.0003200399223715067,0.0032689960207790136,10,0.002908176393248141,0,3.0,11.0,15617.0
predict_proba,onxonnxruntime1,,,100,100,10,10,1,0.0001216609962284565,0.00020657386630773544,0.00012847618199884892,0.0001351961400359869,0.00013672905042767526,0.0001216609962284565,0.0001834168973932295,10,0.00012960610911250114,0,3.0,11.0,15617.0
predict,skl,1.0,389.0,1000,100,10,10,1,0.00016254791989922523,0.00030944799073040485,0.00017542694695293903,0.0001874289009720087,0.00019160667434334755,0.00016254791989922523,0.00027067082768780846,10,0.00018090044613927603,0,,,
predict,onxpython,,,1000,100,10,10,1,0.00013473490253090858,0.0029888690914958715,0.002290495904162526,0.0029373078141361475,0.0022408847697079183,0.00033754616929781707,0.0029888690914958715,10,0.00284235249273479,0,3.0,11.0,15617.0
predict,onxonnxruntime1,,,1000,100,10,10,1,0.0005111750215291977,0.0007088221609592438,0.0005130060017108917,0.000550663098692894,0.000544178276322782,0.0005111750215291977,0.0006565581991554178,10,0.0005166985793039203,0,3.0,11.0,15617.0
predict_proba,skl,1.0,389.0,1000,100,10,10,1,0.00020146393217146397,0.00028450810350477695,0.0002058821264654398,0.0002136628609150648,0.00021648642141371965,0.00020146393217146397,0.0002620906531139484,10,0.00021009799093008041,0,,,
predict_proba,onxpython,,,1000,100,10,10,1,0.003777029924094677,0.0057271558325737715,0.004380720900371671,0.004586915951222181,0.004579187766648829,0.003777029924094677,0.005583294090237631,10,0.004445819999091327,0,3.0,11.0,15617.0
predict_proba,onxonnxruntime1,,,1000,100,10,10,1,0.0008759740740060806,0.0010319969151169062,0.0009071850217878819,0.0009317989461123943,0.0009216265985742212,0.0008759740740060806,0.0010039227303510097,10,0.0009107670048251748,0,3.0,11.0,15617.0
predict,skl,1.0,5185.0,1,100,20,10,1,5.096220411360264e-05,0.00012258300557732582,5.232985131442547e-05,5.735107697546482e-05,6.123872008174658e-05,5.096220411360264e-05,0.00010183758286428304,10,5.382660310715437e-05,0,,,
predict,onxpython,,,1,100,20,10,1,2.9215123504400253e-05,0.00010264990851283073,2.945493906736374e-05,3.245612606406212e-05,3.788643516600132e-05,2.9215123504400253e-05,8.03565401179798e-05,10,3.0064606107771397e-05,0,3.0,11.0,202668.0
predict,onxonnxruntime1,,,1,100,20,10,1,2.927985042333603e-05,7.605995051562786e-05,2.9615825042128563e-05,3.078789450228214e-05,3.489593509584665e-05,2.927985042333603e-05,6.194192432139417e-05,10,2.9841437935829163e-05,0,3.0,11.0,202668.0
predict_proba,skl,1.0,5185.0,1,100,20,10,1,6.790016777813435e-05,8.984399028122425e-05,7.515097968280315e-05,7.819687016308308e-05,7.674258667975665e-05,6.790016777813435e-05,8.746618425611231e-05,10,7.575296331197023e-05,0,,,
predict_proba,onxpython,,,1,100,20,10,1,3.994302824139595e-05,9.444914758205414e-05,4.036608152091503e-05,4.297611303627491e-05,4.685756284743548e-05,3.994302824139595e-05,7.815415416271079e-05,10,4.1068531572818756e-05,0,3.0,11.0,202668.0
predict_proba,onxonnxruntime1,,,1,100,20,10,1,3.2630981877446175e-05,4.603504203259945e-05,3.285892307758331e-05,3.412296064198017e-05,3.47507419064641e-05,3.2630981877446175e-05,4.246025846807101e-05,10,3.3058575354516506e-05,0,3.0,11.0,202668.0
predict,skl,1.0,5185.0,10,100,20,10,1,5.6518008932471275e-05,7.742387242615223e-05,5.8173900470137596e-05,6.022816523909569e-05,6.065147463232279e-05,5.6518008932471275e-05,7.243911712094097e-05,10,5.855050403624773e-05,0,,,
predict,onxpython,,,10,100,20,10,1,3.2558105885982513e-05,8.307700045406818e-05,3.327196463942528e-05,3.432203084230423e-05,3.8717291317880154e-05,3.2558105885982513e-05,6.778491329671118e-05,10,3.364135045558214e-05,0,3.0,11.0,202668.0
predict,onxonnxruntime1,,,10,100,20,10,1,3.6242883652448654e-05,5.2685849368572235e-05,3.685802221298218e-05,3.753392957150936e-05,3.8971123285591605e-05,3.6242883652448654e-05,4.837835860616862e-05,10,3.7027173675596714e-05,0,3.0,11.0,202668.0
predict_proba,skl,1.0,5185.0,10,100,20,10,1,7.705693133175373e-05,0.00010746601037681103,7.963506504893303e-05,8.587003685534e-05,8.446159772574901e-05,7.705693133175373e-05,0.00010163857881069626,10,8.105556480586529e-05,0,,,
predict_proba,onxpython,,,10,100,20,10,1,6.820587441325188e-05,0.00012222281657159328,6.902008317410946e-05,7.122289389371872e-05,7.509319111704826e-05,6.820587441325188e-05,0.00010602840052837155,10,6.948306690901518e-05,0,3.0,11.0,202668.0
predict_proba,onxonnxruntime1,,,10,100,20,10,1,4.371604882180691e-05,5.7134078815579414e-05,4.447414539754391e-05,4.615797661244869e-05,4.632845520973206e-05,4.371604882180691e-05,5.388704088213876e-05,10,4.4602551497519016e-05,0,3.0,11.0,202668.0
predict,skl,1.0,5185.0,100,100,20,10,1,7.200287654995918e-05,0.00010207598097622395,7.442012429237366e-05,8.030491881072521e-05,7.883519865572452e-05,7.200287654995918e-05,9.54171384212646e-05,10,7.590092718601227e-05,0,,,
predict,onxpython,,,100,100,20,10,1,4.620896652340889e-05,0.00010297098197042942,4.700012505054474e-05,4.996010102331638e-05,5.369363352656364e-05,4.620896652340889e-05,8.617402085438553e-05,10,4.75920969620347e-05,0,3.0,11.0,202668.0
predict,onxonnxruntime1,,,100,100,20,10,1,9.302003309130669e-05,0.0001272018998861313,9.508291259407997e-05,0.00010245689190924168,0.00010053226724267006,9.302003309130669e-05,0.0001199124140539596,10,9.661400690674782e-05,0,3.0,11.0,202668.0
predict_proba,skl,1.0,5185.0,100,100,20,10,1,9.005493484437466e-05,0.00013233604840934277,9.399699047207832e-05,0.00010095490142703056,0.00010080791544169188,9.005493484437466e-05,0.0001266564797936272,10,9.453145321458578e-05,0,,,
predict_proba,onxpython,,,100,100,20,10,1,0.0003243850078433752,0.0003901200834661722,0.00032921205274760723,0.0003350269980728626,0.0003365389071404934,0.0003243850078433752,0.0003724163227601269,10,0.00033231847919523716,0,3.0,11.0,202668.0
predict_proba,onxonnxruntime1,,,100,100,20,10,1,0.00012605497613549232,0.00014825211837887764,0.00013536284677684307,0.0001383430790156126,0.00013584841508418322,0.00012605497613549232,0.00014789503578038752,10,0.00013591849710792303,0,3.0,11.0,202668.0
predict,skl,1.0,5185.0,1000,100,20,10,1,0.00022185803391039371,0.0004001378547400236,0.00023339386098086834,0.0002487029414623976,0.00025333967059850695,0.00022185803391039371,0.00035145963658692633,10,0.00023560901172459126,0,,,
predict,onxpython,,,1000,100,20,10,1,0.000152587890625,0.00027465890161693096,0.00015966291539371014,0.00017219013534486294,0.0001735042780637741,0.000152587890625,0.0002407301269367509,10,0.00016061251517385244,0,3.0,11.0,202668.0
predict,onxonnxruntime1,,,1000,100,20,10,1,0.0005739119369536638,0.0008683328051120043,0.0005810670554637909,0.0005997100379317999,0.0006198890507221222,0.0005739119369536638,0.000788229886228552,10,0.0005851800087839365,0,3.0,11.0,202668.0
predict_proba,skl,1.0,5185.0,1000,100,20,10,1,0.00025817914865911007,0.0003623499069362879,0.0002604869659990072,0.0002796060871332884,0.00028319410048425195,0.00025817914865911007,0.0003597861986229223,10,0.00026297452859580517,0,,,
predict_proba,onxpython,,,1000,100,20,10,1,0.002813022118061781,0.0029399869963526726,0.002832154044881463,0.0028821451123803854,0.002853910531848669,0.002813022118061781,0.002931280746130847,10,0.0028440620517358184,0,3.0,11.0,202668.0
predict_proba,onxonnxruntime1,,,1000,100,20,10,1,0.0009662059601396322,0.00119608617387712,0.0009707589633762836,0.0009937959257513285,0.0010014330968260766,0.0009662059601396322,0.0011306424146609588,10,0.0009784969734027982,0,3.0,11.0,202668.0
predict,skl,1.0,15.0,1,200,3,10,1,5.23498747497797e-05,0.00011539808474481106,5.3080031648278236e-05,5.8372970670461655e-05,6.183232180774212e-05,5.23498747497797e-05,9.765973903542609e-05,10,5.53386053070426e-05,0,,,
predict,onxpython,,,1,200,3,10,1,0.0015695521142333746,0.004391954047605395,0.002880712039768696,0.002985280007123947,0.002809431846253574,0.0015695521142333746,0.00426920027648455,10,0.002921762061305344,0,3.0,11.0,1301.0
predict,onxonnxruntime1,,,1,200,3,10,1,2.9982998967170715e-05,8.265185169875622e-05,3.0517112463712692e-05,3.6779092624783516e-05,3.73536953702569e-05,2.9982998967170715e-05,6.750316833453935e-05,10,3.120244946330786e-05,0,3.0,11.0,1301.0
predict_proba,skl,1.0,15.0,1,200,3,10,1,7.239007391035557e-05,0.0001016850583255291,7.506692782044411e-05,8.02080612629652e-05,7.916726171970367e-05,7.239007391035557e-05,9.528863529389773e-05,10,7.587892469018698e-05,0,,,
predict_proba,onxpython,,,1,200,3,10,1,0.0014326840173453093,0.0029619119595736265,0.002735324902459979,0.002819143934175372,0.0026344295591115953,0.0018260149316607155,0.0029619119595736265,10,0.0027577088912948966,0,3.0,11.0,1301.0
predict_proba,onxonnxruntime1,,,1,200,3,10,1,3.2378826290369034e-05,5.034497007727623e-05,3.3090123906731606e-05,3.749900497496128e-05,3.5783112980425355e-05,3.2378826290369034e-05,4.596904119431528e-05,10,3.3397460356354713e-05,0,3.0,11.0,1301.0
predict,skl,1.0,15.0,10,200,3,10,1,5.5377837270498276e-05,7.960805669426918e-05,5.797785706818104e-05,6.224610842764378e-05,6.108665838837624e-05,5.5377837270498276e-05,7.440911436410544e-05,10,5.8726989664137363e-05,0,,,
predict,onxpython,,,10,200,3,10,1,0.001515472074970603,0.0029528180602937937,0.0028477979358285666,0.00292209186591208,0.0026655488181859255,0.0017835814178442694,0.0029528180602937937,10,0.0028687925077974796,0,3.0,11.0,1301.0
predict,onxonnxruntime1,,,10,200,3,10,1,3.4599797800183296e-05,5.4996926337480545e-05,3.498396836221218e-05,3.667594864964485e-05,3.772855270653963e-05,3.4599797800183296e-05,4.9408319353448774e-05,10,3.5329489037394524e-05,0,3.0,11.0,1301.0
predict_proba,skl,1.0,15.0,10,200,3,10,1,7.701502181589603e-05,9.845406748354435e-05,7.959594950079918e-05,8.485396392643452e-05,8.319681510329246e-05,7.701502181589603e-05,9.502357767935714e-05,10,8.19554552435875e-05,0,,,
predict_proba,onxpython,,,10,200,3,10,1,0.001585866091772914,0.0029305240605026484,0.0027941318694502115,0.0029226660262793303,0.002603254467248917,0.0015885724411775883,0.0029305240605026484,10,0.00290770863648504,0,3.0,11.0,1301.0
predict_proba,onxonnxruntime1,,,10,200,3,10,1,4.1819876059889793e-05,5.6410208344459534e-05,4.254304803907871e-05,4.3625012040138245e-05,4.4502504169940946e-05,4.1819876059889793e-05,5.267603026906214e-05,10,4.280789289623499e-05,0,3.0,11.0,1301.0
predict,skl,1.0,15.0,100,200,3,10,1,6.813881918787956e-05,9.544007480144501e-05,6.958399899303913e-05,7.313909009099007e-05,7.323790341615677e-05,6.813881918787956e-05,8.861003294806686e-05,10,6.996048614382744e-05,0,,,
predict,onxpython,,,100,200,3,10,1,0.0015697290655225515,0.002926826011389494,0.0027776211500167847,0.0029221349395811558,0.002703718701377511,0.0019266443711993277,0.002926826011389494,10,0.002875795937143266,0,3.0,11.0,1301.0
predict,onxonnxruntime1,,,100,200,3,10,1,8.096802048385143e-05,0.00010996800847351551,8.18897970020771e-05,8.389097638428211e-05,8.568712510168553e-05,8.096802048385143e-05,0.00010217304683668283,10,8.25601164251566e-05,0,3.0,11.0,1301.0
predict_proba,skl,1.0,15.0,100,200,3,10,1,8.708308450877666e-05,0.00011600693687796593,9.083794429898262e-05,0.00010465714149177074,9.694001637399197e-05,8.708308450877666e-05,0.00011551002827608748,10,9.234400931745768e-05,0,,,
predict_proba,onxpython,,,100,200,3,10,1,0.0017918501980602741,0.0032807420939207077,0.002746861195191741,0.0028156740590929985,0.002769742743112147,0.0020155994097891825,0.0032807420939207077,10,0.0027530344668775797,0,3.0,11.0,1301.0
predict_proba,onxonnxruntime1,,,100,200,3,10,1,0.0001205839216709137,0.0001396310981363058,0.00012465310283005238,0.0001303199678659439,0.00012713249307125807,0.0001205839216709137,0.00013735148128359576,10,0.00012587395031005144,0,3.0,11.0,1301.0
predict,skl,1.0,15.0,1000,200,3,10,1,0.00021618185564875603,0.00039847102016210556,0.00023896805942058563,0.0002700979821383953,0.00026181878056377175,0.00021618185564875603,0.0003591102589334955,10,0.00024641898926347494,0,,,
predict,onxpython,,,1000,200,3,10,1,0.0017340430058538914,0.0036196219734847546,0.002868013922125101,0.0029620369896292686,0.002752406522631645,0.0017340430058538914,0.0036196219734847546,10,0.002931796945631504,0,3.0,11.0,1301.0
predict,onxonnxruntime1,,,1000,200,3,10,1,0.000529394019395113,0.0007391639519482851,0.0005395929329097271,0.0005773641169071198,0.0005690447986125946,0.000529394019395113,0.0006863256146375671,10,0.0005442019319161773,0,3.0,11.0,1301.0
predict_proba,skl,1.0,15.0,1000,200,3,10,1,0.0002470039762556553,0.00031362101435661316,0.0002611109521239996,0.00027646194212138653,0.00027064145542681216,0.0002470039762556553,0.0003064858357336251,10,0.00026763195637613535,0,,,
predict_proba,onxpython,,,1000,200,3,10,1,0.004348003072664142,0.004546727053821087,0.004450326086953282,0.004503811011090875,0.004459045734256506,0.004348003072664142,0.004546727053821087,10,0.004462848068214953,0,3.0,11.0,1301.0
predict_proba,onxonnxruntime1,,,1000,200,3,10,1,0.0009290189482271671,0.0010620290413498878,0.0009370120242238045,0.0009620410855859518,0.0009571953909471631,0.0009290189482271671,0.001030191506082292,10,0.0009448904311284423,0,3.0,11.0,1301.0
predict,skl,1.0,691.0,1,200,10,10,1,5.153915844857693e-05,0.00010687112808227539,5.306396633386612e-05,5.877879448235035e-05,6.056609563529491e-05,5.153915844857693e-05,9.154097437319154e-05,10,5.5173528380692005e-05,0,,,
predict,onxpython,,,1,200,10,10,1,0.001560441218316555,0.002891862066462636,0.0027434451039880514,0.002871868899092078,0.0025606426410377026,0.001576882671308457,0.002891862066462636,10,0.002763201016932726,0,3.0,11.0,27533.0
predict,onxonnxruntime1,,,1,200,10,10,1,2.9030023142695427e-05,8.148397319018841e-05,2.9488932341337204e-05,3.0245166271924973e-05,3.523242194205523e-05,2.9030023142695427e-05,6.559267551713416e-05,10,2.968392800539732e-05,0,3.0,11.0,27533.0
predict_proba,skl,1.0,691.0,1,200,10,10,1,7.446878589689732e-05,9.578000754117966e-05,7.520592771470547e-05,8.051400072872639e-05,7.944887038320303e-05,7.446878589689732e-05,9.17739372507916e-05,10,7.693399675190449e-05,0,,,
predict_proba,onxpython,,,1,200,10,10,1,0.0014630281366407871,0.004249599063768983,0.0027347689028829336,0.002836850006133318,0.0026817272417247297,0.0014630281366407871,0.004115804775043524,10,0.0027748780557885766,0,3.0,11.0,27533.0
predict_proba,onxonnxruntime1,,,1,200,10,10,1,3.299419768154621e-05,4.7588953748345375e-05,3.335997462272644e-05,3.414414823055267e-05,3.519318997859955e-05,3.299419768154621e-05,4.357475994976671e-05,10,3.3415970392525196e-05,0,3.0,11.0,27533.0
predict,skl,1.0,691.0,10,200,10,10,1,5.5584125220775604e-05,8.036498911678791e-05,5.74430450797081e-05,6.313202902674675e-05,6.13874290138483e-05,5.5584125220775604e-05,7.538822396110859e-05,10,5.855958443135023e-05,0,,,
predict,onxpython,,,10,200,10,10,1,0.001599287847056985,0.0029764161445200443,0.002738123992457986,0.002832035068422556,0.0025914911413565276,0.001734656977729654,0.0029764161445200443,10,0.00274621753487736,0,3.0,11.0,27533.0
predict,onxonnxruntime1,,,10,200,10,10,1,3.53669747710228e-05,5.6697987020015717e-05,3.582006320357323e-05,3.729900345206261e-05,3.875319380313158e-05,3.53669747710228e-05,5.094703646042238e-05,10,3.615196328610182e-05,0,3.0,11.0,27533.0
predict_proba,skl,1.0,691.0,10,200,10,10,1,7.546390406787395e-05,9.872997179627419e-05,7.987488061189651e-05,8.772988803684711e-05,8.390366565436125e-05,7.546390406787395e-05,9.706780345671114e-05,10,8.28735064715147e-05,0,,,
predict_proba,onxpython,,,10,200,10,10,1,0.0015529850497841835,0.004196827067062259,0.002848247066140175,0.0029490680899471045,0.002818624209612608,0.0015580946355931932,0.004079153783632023,10,0.002929853508248925,0,3.0,11.0,27533.0
predict_proba,onxonnxruntime1,,,10,200,10,10,1,4.1485996916890144e-05,5.992688238620758e-05,4.209601320326328e-05,4.355679266154766e-05,4.454976879060268e-05,4.1485996916890144e-05,5.502671559942506e-05,10,4.251149948686361e-05,0,3.0,11.0,27533.0
predict,skl,1.0,691.0,100,200,10,10,1,7.283198647201061e-05,0.0001038599293678999,7.418100722134113e-05,7.957592606544495e-05,7.88023928180337e-05,7.283198647201061e-05,9.609662517534484e-05,10,7.527158595621586e-05,0,,,
