method,lib,skl_nb_base_estimators,skl_rf_nodes,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxonnxruntime1,,,100,1,2,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0004820125177502632,0.0005721300840377808,0.00048552919179201126,0.0005015693604946136,0.0004977111704647541,0.0004820125177502632,0.0005481938604099266,10,0.0004863678477704525,0,1.0,12.0,26107.0,
predict_proba,skl,101.0,692.0,100,1,2,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009472830221056938,0.009892248548567295,0.009501847438514233,0.009556479752063751,0.00955464644357562,0.009472830221056938,0.009784036912279775,10,0.009504810906946659,0,,,,
predict_proba,onxpython_compiled,,,100,1,2,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001759684644639492,0.0032136794179677963,0.0030396273359656334,0.0031632231548428535,0.0028834891505539416,0.0019545456237317653,0.0032136794179677963,10,0.003088538534939289,0,1.0,12.0,26107.0,
predict_proba,onxonnxruntime1,,,100,1,2,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0004962794482707977,0.0005636075511574745,0.0005005514249205589,0.000502035953104496,0.000507323257625103,0.0004962794482707977,0.0005445759261710598,10,0.0005007120780646801,0,1.0,12.0,26107.0,
predict,skl,101.0,692.0,1,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008848095312714577,0.009158115833997726,0.008876392617821693,0.008991369046270847,0.008947198744863272,0.008848095312714577,0.009152853708362479,10,0.008890803437680006,0,,,,
predict,onxpython_compiled,,,1,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015408964827656746,0.0029764054343104362,0.0027852738276124,0.0028280233964323997,0.0026962495408952235,0.0019277680980338682,0.0029764054343104362,10,0.002800821792334318,0,1.0,12.0,26107.0,
predict,onxonnxruntime1,,,1,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.26232984662056e-05,8.527468889951706e-05,3.2947398722171783e-05,3.455951809883118e-05,3.8913730531930926e-05,3.26232984662056e-05,6.933751829407163e-05,10,3.3336225897073746e-05,0,1.0,12.0,26107.0,
predict_proba,skl,101.0,692.0,1,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008877557702362537,0.009305121377110481,0.008893754333257675,0.008931174874305725,0.008966695331037045,0.008877557702362537,0.009235503188834714,10,0.008904878050088882,0,,,,
predict_proba,onxpython_compiled,,,1,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015337960794568062,0.0029182592406868935,0.0027912547811865807,0.002832600846886635,0.002690695971250534,0.0019269592265546553,0.0029182592406868935,10,0.0028161308728158474,0,1.0,12.0,26107.0,
predict_proba,onxonnxruntime1,,,1,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.2658688724040985e-05,5.107838660478592e-05,3.31588089466095e-05,3.482867032289505e-05,3.55089083313942e-05,3.2658688724040985e-05,4.592471223676755e-05,10,3.330223262310028e-05,0,1.0,12.0,26107.0,
predict,skl,101.0,692.0,10,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009087992832064629,0.009445625357329845,0.009094541892409325,0.00918862409889698,0.00916033685207367,0.009087992832064629,0.009361263435371695,10,0.009121586102992296,0,,,,
predict,onxpython_compiled,,,10,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016230056062340736,0.002970387227833271,0.00282092671841383,0.002939918078482151,0.0026704187504947184,0.0018072383090795455,0.002970387227833271,10,0.00285826763138175,0,1.0,12.0,26107.0,
predict,onxonnxruntime1,,,10,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,7.744506001472473e-05,0.0001119021326303482,7.905345410108566e-05,8.042622357606888e-05,8.299844339489936e-05,7.744506001472473e-05,0.00010224272594384884,10,7.957825437188148e-05,0,1.0,12.0,26107.0,
predict_proba,skl,101.0,692.0,10,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009096226654946804,0.009515244513750076,0.009130730293691158,0.009157511405646801,0.009185044653713703,0.009096226654946804,0.009422685391164339,10,0.009139868430793285,0,,,,
predict_proba,onxpython_compiled,,,10,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001560513861477375,0.002996250055730343,0.002848757430911064,0.00295922439545393,0.0027666047215461733,0.001965742382730002,0.002996250055730343,10,0.0028973412699997425,0,1.0,12.0,26107.0,
predict_proba,onxonnxruntime1,,,10,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,7.694587111473083e-05,0.00010478775948286057,7.829349488019943e-05,7.993075996637344e-05,8.142394945025444e-05,7.694587111473083e-05,9.704801743752627e-05,10,7.857056334614754e-05,0,1.0,12.0,26107.0,
predict,skl,101.0,692.0,100,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009531226009130478,0.009879807941615582,0.009559668600559235,0.009584756568074226,0.009598490223288536,0.009531226009130478,0.009785750884392467,10,0.009570916648954153,0,,,,
predict,onxpython_compiled,,,100,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017288383096456528,0.003177329897880554,0.0029890835285186768,0.003080211579799652,0.0028349834494292734,0.001954990219043329,0.003177329897880554,10,0.0030165300704538822,0,1.0,12.0,26107.0,
predict,onxonnxruntime1,,,100,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005085831508040428,0.0005708169192075729,0.0005189487710595131,0.0005320180207490921,0.0005271906964480876,0.0005085831508040428,0.0005608141265973452,10,0.0005250591784715652,0,1.0,12.0,26107.0,
predict_proba,skl,101.0,692.0,100,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009424669668078423,0.009874945506453514,0.009443474002182484,0.00952046550810337,0.009507498890161514,0.009424669668078423,0.00975802208565118,10,0.009454815182834864,0,,,,
predict_proba,onxpython_compiled,,,100,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001720246858894825,0.0044647566974163055,0.003018212504684925,0.00316537544131279,0.0029622938483953474,0.001720246858894825,0.004410671587040695,10,0.003076864406466484,0,1.0,12.0,26107.0,
predict_proba,onxonnxruntime1,,,100,1,2,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005099857226014137,0.0005635833367705345,0.0005112700164318085,0.000532025471329689,0.0005228152498602867,0.0005099857226014137,0.0005564117445096883,10,0.0005119810812175274,0,1.0,12.0,26107.0,
predict,skl,101.0,696.0,1,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008979476988315582,0.009394853375852108,0.009075199253857136,0.009139759466052055,0.009110704064369202,0.008979476988315582,0.009325713388538088,10,0.009098782669752836,0,,,,
predict,onxpython_compiled,,,1,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015431689098477364,0.002947494387626648,0.0027588270604610443,0.0028966087847948074,0.002697695977985859,0.0019281016575972204,0.002947494387626648,10,0.002771285828202963,0,1.0,12.0,26253.0,
predict,onxonnxruntime1,,,1,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.226194530725479e-05,0.0001060953363776207,3.302283585071564e-05,3.859959542751312e-05,4.3351110070943834e-05,3.226194530725479e-05,8.599483576423241e-05,10,3.4495722502470016e-05,0,1.0,12.0,26253.0,
predict_proba,skl,101.0,696.0,1,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009034729562699795,0.01123154629021883,0.009115447290241718,0.009342048317193985,0.009392918180674314,0.009034729562699795,0.010623059323942181,10,0.009158861357718706,0,,,,
predict_proba,onxpython_compiled,,,1,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001539871096611023,0.0029212553054094315,0.002809980884194374,0.002857702784240246,0.0027068281546235085,0.0019406397202185745,0.0029212553054094315,10,0.002826207783073187,0,1.0,12.0,26253.0,
predict_proba,onxonnxruntime1,,,1,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.120303153991699e-05,9.388383477926254e-05,3.198813647031784e-05,3.339443355798721e-05,3.884164616465569e-05,3.120303153991699e-05,7.493224786347659e-05,10,3.2289884984493256e-05,0,1.0,12.0,26253.0,
predict,skl,101.0,696.0,10,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009188259951770306,0.009632139466702938,0.009271394461393356,0.009341711178421974,0.009319083765149117,0.009188259951770306,0.009554028421716649,10,0.00928947189822793,0,,,,
predict,onxpython_compiled,,,10,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0014831488952040672,0.004440915770828724,0.0023403186351060867,0.0029901135712862015,0.0027310825884342194,0.0014831488952040672,0.004440915770828724,10,0.0028520659543573856,0,1.0,12.0,26253.0,
predict,onxonnxruntime1,,,10,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,7.216446101665497e-05,0.00014164671301841736,7.283687591552734e-05,7.607042789459229e-05,8.086133748292923e-05,7.216446101665497e-05,0.00012069443203518852,10,7.440708577632904e-05,0,1.0,12.0,26253.0,
predict_proba,skl,101.0,696.0,10,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009163357317447662,0.00974953267723322,0.009231884963810444,0.009332910180091858,0.009316593874245882,0.009163357317447662,0.00964690416025227,10,0.009245638735592365,0,,,,
predict_proba,onxpython_compiled,,,10,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015430804342031479,0.00443306565284729,0.002827053889632225,0.002967897802591324,0.002788048144429922,0.0015430804342031479,0.0042744263623416025,10,0.00288631534203887,0,1.0,12.0,26253.0,
predict_proba,onxonnxruntime1,,,10,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,7.10897147655487e-05,0.00013873819261789322,7.214117795228958e-05,7.4801966547966e-05,8.014524355530739e-05,7.10897147655487e-05,0.00011883992216089927,10,7.274793460965157e-05,0,1.0,12.0,26253.0,
predict,skl,101.0,696.0,100,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009498466737568378,0.010035170242190361,0.009611579589545727,0.009667561389505863,0.009659108240157366,0.009498466737568378,0.009927638019905422,10,0.009657543152570724,0,,,,
predict,onxpython_compiled,,,100,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017468146979808807,0.003130062483251095,0.002950306050479412,0.0031247055158019066,0.002911230642348528,0.0021325193113758624,0.003130062483251095,10,0.0030499985441565514,0,1.0,12.0,26253.0,
predict,onxonnxruntime1,,,100,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00046151503920555115,0.0005511604249477386,0.00046415627002716064,0.00047798454761505127,0.00047676088288426397,0.00046151503920555115,0.0005268779920264597,10,0.00046603893861174583,0,1.0,12.0,26253.0,
predict_proba,skl,101.0,696.0,100,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009445711970329285,0.009914832189679146,0.00945965200662613,0.009526731446385384,0.00953285051509738,0.009445711970329285,0.009817929150393995,10,0.00946124130859971,0,,,,
predict_proba,onxpython_compiled,,,100,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015495168045163155,0.004451677203178406,0.0029775938019156456,0.003125748597085476,0.0028769640251994134,0.0015495168045163155,0.004451677203178406,10,0.0030772481113672256,0,1.0,12.0,26253.0,
predict_proba,onxonnxruntime1,,,100,1,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0004597557708621025,0.0005364036187529564,0.00046537071466445923,0.0004738345742225647,0.00047498922795057296,0.0004597557708621025,0.0005178202215093121,10,0.0004654661752283573,0,1.0,12.0,26253.0,
predict,skl,101.0,700.0,1,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008789129555225372,0.009199539199471474,0.008806101977825165,0.008967421017587185,0.008907920587807894,0.008789129555225372,0.009150088840770313,10,0.008872922044247389,0,,,,
predict,onxpython_compiled,,,1,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,1.874007284641266e-05,7.43502750992775e-05,2.020038664340973e-05,2.4341046810150146e-05,2.6747677475214003e-05,1.874007284641266e-05,5.813796218804661e-05,10,2.1236948668956757e-05,0,1.0,12.0,26399.0,
predict,onxonnxruntime1,,,1,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.314949572086334e-05,8.328817784786224e-05,3.359094262123108e-05,3.422517329454422e-05,3.91148030757904e-05,3.314949572086334e-05,6.81328151385742e-05,10,3.381073474884033e-05,0,1.0,12.0,26399.0,
predict_proba,skl,101.0,700.0,1,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008764015510678291,0.009122742339968681,0.008791984990239143,0.008850295096635818,0.00885830270126462,0.008764015510678291,0.009082477349727247,10,0.00880393898114562,0,,,,
predict_proba,onxpython_compiled,,,1,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,1.8938444554805756e-05,6.392132490873337e-05,2.0444393157958984e-05,2.1352432668209076e-05,2.5072041898965837e-05,1.8938444554805756e-05,5.0605066627652215e-05,10,2.0743347704410553e-05,0,1.0,12.0,26399.0,
predict_proba,onxonnxruntime1,,,1,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.2281503081321716e-05,5.6461431086063385e-05,3.292690962553024e-05,3.4763477742671967e-05,3.583384677767754e-05,3.2281503081321716e-05,4.95403388236676e-05,10,3.305869176983833e-05,0,1.0,12.0,26399.0,
predict,skl,101.0,700.0,10,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009003746323287487,0.00943328719586134,0.009173550643026829,0.009324566461145878,0.009220759198069573,0.009003746323287487,0.00943328719586134,10,0.00924621568992734,0,,,,
predict,onxpython_compiled,,,10,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,2.4302862584590912e-05,0.0015695812180638313,2.4734996259212494e-05,2.992246299982071e-05,0.00018269382417201996,2.4302862584590912e-05,0.001088918446494828,10,2.4921726435422897e-05,0,1.0,12.0,26399.0,
predict,onxonnxruntime1,,,10,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,7.592421025037766e-05,0.00014171097427606583,7.63600692152977e-05,7.821712642908096e-05,8.369963616132736e-05,7.592421025037766e-05,0.00012170575580556096,10,7.687648758292198e-05,0,1.0,12.0,26399.0,
predict_proba,skl,101.0,700.0,10,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009010969661176205,0.009472116827964783,0.009107286110520363,0.009151962585747242,0.009158156346529722,0.009010969661176205,0.009388824776807397,10,0.009124743286520243,0,,,,
predict_proba,onxpython_compiled,,,10,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,2.389121800661087e-05,0.00010565947741270065,2.4596229195594788e-05,3.06861475110054e-05,3.5000313073396685e-05,2.389121800661087e-05,8.15562924543468e-05,10,2.65524722635746e-05,0,1.0,12.0,26399.0,
predict_proba,onxonnxruntime1,,,10,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,7.494352757930756e-05,0.00014068279415369034,7.545016705989838e-05,7.726345211267471e-05,8.280295878648758e-05,7.494352757930756e-05,0.00012072084303137355,10,7.609184831380844e-05,0,1.0,12.0,26399.0,
predict,skl,101.0,700.0,100,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009414241649210453,0.009581460617482662,0.009423207491636276,0.00944390706717968,0.009454565029591322,0.009414241649210453,0.00956761237667103,10,0.009425898548215628,0,,,,
predict,onxpython_compiled,,,100,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.434802293777466e-05,0.000172504223883152,8.539855480194092e-05,8.978601545095444e-05,9.57166776061058e-05,8.434802293777466e-05,0.00014626683677519158,10,8.584186434745789e-05,0,1.0,12.0,26399.0,
predict,onxonnxruntime1,,,100,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00047572143375873566,0.000529194250702858,0.0004781670868396759,0.0005085384473204613,0.0004903498105704784,0.00047572143375873566,0.0005273091876912896,10,0.0004788641817867756,0,1.0,12.0,26399.0,
predict_proba,skl,101.0,700.0,100,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00937704835087061,0.009594287723302841,0.009402471594512463,0.009466610848903656,0.009442357160151005,0.00937704835087061,0.009572066833810417,10,0.009411908220499754,0,,,,
predict_proba,onxpython_compiled,,,100,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.510798215866089e-05,0.0001699766144156456,8.559226989746094e-05,8.945446461439133e-05,9.556552395224571e-05,8.510798215866089e-05,0.00014446564849771872,10,8.63899476826191e-05,0,1.0,12.0,26399.0,
predict_proba,onxonnxruntime1,,,100,1,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00047516822814941406,0.0005303928628563881,0.0004773000255227089,0.0005094250664114952,0.0004893378354609013,0.00047516822814941406,0.0005261045752379955,10,0.0004779919981956482,0,1.0,12.0,26399.0,
predict,skl,101.0,4792.0,1,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008892655372619629,0.009270005859434605,0.008981259539723396,0.00903912354260683,0.009012972749769688,0.008892655372619629,0.009207035632959952,10,0.00898301973938942,0,,,,
predict,onxpython_compiled,,,1,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015475377440452576,0.002975156530737877,0.0028850287199020386,0.0029229475185275078,0.0027629065327346323,0.0019602004790865574,0.002975156530737877,10,0.002902358304709196,0,1.0,12.0,175760.0,
predict,onxonnxruntime1,,,1,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.849156200885773e-05,0.000159519724547863,3.933347761631012e-05,4.743505269289017e-05,5.438346415758133e-05,3.849156200885773e-05,0.00012425484141951725,10,4.0153972804546356e-05,0,1.0,12.0,175760.0,
predict_proba,skl,101.0,4792.0,1,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008841363713145256,0.00949105154722929,0.008870700374245644,0.009016432799398899,0.008989392127841712,0.008841363713145256,0.009360979723550973,10,0.008926382288336754,0,,,,
predict_proba,onxpython_compiled,,,1,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015403060242533684,0.002950204536318779,0.002739866264164448,0.0028199460357427597,0.002559902612119913,0.001595881496344406,0.002950204536318779,10,0.0027536978013813496,0,1.0,12.0,175760.0,
predict_proba,onxonnxruntime1,,,1,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.7454068660736084e-05,0.0001331893727183342,3.825221210718155e-05,4.619266837835312e-05,5.079340189695358e-05,3.7454068660736084e-05,0.00010590136417720514,10,3.936002030968666e-05,0,1.0,12.0,175760.0,
predict,skl,101.0,4792.0,10,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009088672697544098,0.009438744746148586,0.009116046130657196,0.009174507111310959,0.009159102942794562,0.009088672697544098,0.009353590340842563,10,0.009119181428104639,0,,,,
predict,onxpython_compiled,,,10,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016427328810095787,0.0030943546444177628,0.0029105879366397858,0.002994888462126255,0.002824756409972906,0.0020424312824131852,0.0030943546444177628,10,0.0029524308629333973,0,1.0,12.0,175760.0,
predict,onxonnxruntime1,,,10,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00010612327605485916,0.00024408195167779922,0.00010929536074399948,0.00012202654033899307,0.00012760292738676072,0.00010612327605485916,0.0002054463184975258,10,0.00011253869161009789,0,1.0,12.0,175760.0,
predict_proba,skl,101.0,4792.0,10,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00918168667703867,0.009787262417376041,0.009229768998920918,0.009415441192686558,0.009329445101320744,0.00918168667703867,0.009669421376775646,10,0.009251752868294716,0,,,,
predict_proba,onxpython_compiled,,,10,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016959868371486664,0.0029933052137494087,0.002959613688290119,0.0029769884422421455,0.0028313208371400834,0.0020866386200976985,0.0029933052137494087,10,0.0029657557606697083,0,1.0,12.0,175760.0,
predict_proba,onxonnxruntime1,,,10,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00010258331894874573,0.00029012560844421387,0.00011050980538129807,0.00013684295117855072,0.00013521630316972732,0.00010258331894874573,0.00023919722711956124,10,0.0001156860962510109,0,1.0,12.0,175760.0,
predict,skl,101.0,4792.0,100,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009780067019164562,0.010311409831047058,0.009838764555752277,0.009880267083644867,0.009890615567564964,0.009780067019164562,0.010172707634853912,10,0.009845063090324402,0,,,,
predict,onxpython_compiled,,,100,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002009417861700058,0.004796595312654972,0.002812117338180542,0.0034536905586719513,0.0031842976808547975,0.002009417861700058,0.004796595312654972,10,0.003325238823890686,0,1.0,12.0,175760.0,
predict,onxonnxruntime1,,,100,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0007378226146101952,0.0009220046922564507,0.0007509319111704826,0.0007739076390862465,0.0007742693647742272,0.0007378226146101952,0.000874302324449282,10,0.000758875161409378,0,1.0,12.0,175760.0,
predict_proba,skl,101.0,4792.0,100,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009730949997901917,0.010332176461815834,0.009800028055906296,0.010022121481597424,0.009912244509905577,0.009730949997901917,0.01027040874640248,10,0.00984492339193821,0,,,,
predict_proba,onxpython_compiled,,,100,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00020629260689020157,0.00036829058080911636,0.0002146093174815178,0.0002234308049082756,0.00023499801754951478,0.00020629260689020157,0.0003247344595538003,10,0.00021904893219470978,0,1.0,12.0,175760.0,
predict_proba,onxonnxruntime1,,,100,1,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0007208678871393204,0.0009078001603484154,0.000731336884200573,0.0007555009797215462,0.0007556281983852386,0.0007208678871393204,0.0008584901859555187,10,0.0007384177297353745,0,1.0,12.0,175760.0,
predict,skl,101.0,3460.0,1,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008872931823134422,0.00925283320248127,0.008918112143874168,0.008940795436501503,0.008952317200601101,0.008872931823134422,0.0091616286372726,10,0.008922555949538946,0,,,,
predict,onxpython_compiled,,,1,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,2.9372982680797577e-05,0.00010524876415729523,3.036484122276306e-05,3.3865682780742645e-05,3.8757547736167906e-05,2.9372982680797577e-05,8.231794117779284e-05,10,3.0777882784605026e-05,0,1.0,12.0,127142.0,
predict,onxonnxruntime1,,,1,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.8567930459976196e-05,0.00011887401342391968,4.039425402879715e-05,4.364829510450363e-05,4.899324849247932e-05,3.8567930459976196e-05,9.480573483197774e-05,10,4.060240462422371e-05,0,1.0,12.0,127142.0,
predict_proba,skl,101.0,3460.0,1,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008822126314043999,0.009099545888602734,0.008918886072933674,0.009006313979625702,0.008942829351872206,0.008822126314043999,0.009099545888602734,10,0.008932080119848251,0,,,,
predict_proba,onxpython_compiled,,,1,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,2.7611851692199707e-05,6.149895489215851e-05,2.871733158826828e-05,3.2357871532440186e-05,3.295792266726494e-05,2.7611851692199707e-05,5.1950223482970223e-05,10,2.9665417969226837e-05,0,1.0,12.0,127142.0,
predict_proba,onxonnxruntime1,,,1,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.917887806892395e-05,5.423184484243393e-05,3.9907172322273254e-05,4.151742905378342e-05,4.1880737990140914e-05,3.917887806892395e-05,5.030386490503013e-05,10,4.024803638458252e-05,0,1.0,12.0,127142.0,
predict,skl,101.0,3460.0,10,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009088946506381035,0.00924531277269125,0.00910930149257183,0.009171070531010628,0.009145453944802285,0.009088946506381035,0.00924531277269125,10,0.00913141155615449,0,,,,
predict,onxpython_compiled,,,10,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.1933730244636536e-05,0.00010098423808813095,4.725344479084015e-05,5.311146378517151e-05,5.386052653193474e-05,4.1933730244636536e-05,8.610794380365919e-05,10,4.899315536022186e-05,0,1.0,12.0,127142.0,
predict,onxonnxruntime1,,,10,1,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00010339450091123581,0.00015443004667758942,0.00010597426444292068,0.00011086277663707733,0.0001118500716984272,0.00010339450091123581,0.00014020163023874857,10,0.0001066192053258419,0,1.0,12.0,127142.0,
