lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.max|tree_.max_depth,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_..n_features_,fit_estimators_..n_classes_,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.sum|tree_.node_count,fit__predictors.sum|tree_.leave_count,fit__predictors.max|tree_.max_depth,fit__fit_X.shape,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
skl,5,rndbin100,-1,LR-ZM,True,5,1,0.00010970281437039375,0.0001300489529967308,0.00011687837541103363,0.00010970281437039375,0.0001300489529967308,5,0.00011388398706912994,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,rndbin100,-1,LR-ZM,True,5,1,2.98917293548584e-05,4.2713712900877e-05,3.358302637934685e-05,2.98917293548584e-05,4.2713712900877e-05,5,3.147311508655548e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,rndbin100,-1,LR-ZM,True,5,1,1.6856007277965546e-05,2.329982817173004e-05,1.8446799367666243e-05,1.6856007277965546e-05,2.322944146593434e-05,5,1.7325859516859055e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,rndbin100,-1,LR-ZM,True,5,1,1.700315624475479e-05,3.2215844839811325e-05,2.1235644817352294e-05,1.700315624475479e-05,3.2215844839811325e-05,5,1.832982525229454e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,rndbin100,-1,LR-ZM,True,5,1,0.00011026998981833458,0.00013015372678637505,0.00011786716058850288,0.00011026998981833458,0.00013015372678637505,5,0.00011611124500632286,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,rndbin100,-1,LR-ZM,True,5,1,2.9732007533311844e-05,4.134513437747955e-05,3.284020349383354e-05,2.9732007533311844e-05,4.134513437747955e-05,5,3.0671246349811554e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,rndbin100,-1,LR-ZM,True,5,1,1.6835052520036697e-05,2.374500036239624e-05,1.8684379756450654e-05,1.6835052520036697e-05,2.3709399441925743e-05,5,1.7385929822921753e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,1.9571212686742e-05,2.584049325093929e-05,1.4227218841256217e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,rndbin100,-1,LR-ZM,True,5,1,1.831166446208954e-05,3.3097341656684875e-05,2.2250600159168245e-05,1.831166446208954e-05,3.3097341656684875e-05,5,1.9241124391555786e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,rndbin100,-1,LR-ZM,True,5,1,0.00011380063369870186,0.00013206293806433678,0.00012104855850338935,0.00011380063369870186,0.00013206293806433678,5,0.00011967401951551437,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,rndbin100,-1,LR-ZM,True,5,1,3.022095188498497e-05,4.257773980498314e-05,3.3766869455575944e-05,3.022095188498497e-05,4.257773980498314e-05,5,3.16007062792778e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,rndbin100,-1,LR-ZM,True,5,1,1.731235533952713e-05,2.4592969566583633e-05,1.908726990222931e-05,1.731235533952713e-05,2.451638117082305e-05,5,1.7852988094091415e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,2.64402339730907e-05,3.4890250276475854e-05,1.1648879851833271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,rndbin100,-1,LR-ZM,True,5,1,2.2118911147117615e-05,3.6714132875204086e-05,2.6185158640146254e-05,2.2118911147117615e-05,3.6714132875204086e-05,5,2.314802259206772e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,rndbin100,-1,LR-ZM,True,5,1,0.00011764001101255417,0.0001370529644191265,0.0001254160888493061,0.00011764001101255417,0.0001370529644191265,5,0.00012373225763440132,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,rndbin100,-1,LR-ZM,True,5,1,3.228010609745979e-05,4.4537242501974106e-05,3.5769492387771604e-05,3.228010609745979e-05,4.4537242501974106e-05,5,3.365287557244301e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,rndbin100,-1,LR-ZM,True,5,1,1.9064173102378845e-05,2.565886825323105e-05,2.077687531709671e-05,1.9064173102378845e-05,2.560556686713142e-05,5,1.9682105630636215e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,3.140415790312545e-05,3.4890250276475854e-05,2.6007891676727013e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,rndbin100,-1,LR-ZM,True,5,1,2.8852839022874832e-05,4.378799349069595e-05,3.311662003397941e-05,2.8852839022874832e-05,4.378799349069595e-05,5,3.022700548171997e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,rndbin100,-1,LR-ZM,True,5,1,0.0001221131533384323,0.00014156010001897812,0.00012897010892629624,0.0001221131533384323,0.00014156010001897812,5,0.0001260652206838131,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,rndbin100,-1,LR-ZM,True,5,1,3.435881808400154e-05,4.7490932047367096e-05,3.7700682878494265e-05,3.435881808400154e-05,4.7490932047367096e-05,5,3.4901779145002365e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,rndbin100,-1,LR-ZM,True,5,1,2.086116001009941e-05,2.711080014705658e-05,2.236776053905487e-05,2.086116001009941e-05,2.7044536438453036e-05,5,2.1449755877256393e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,3.523642966456464e-05,3.605613659374285e-05,3.19576019478518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,rndbin100,-1,LR-ZM,True,5,1,4.17870469391346e-05,5.6935008615255356e-05,4.608724266290665e-05,4.17870469391346e-05,5.6935008615255356e-05,5,4.314817488193512e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,rndbin100,-1,LR-ZM,True,5,1,0.0001328401267528534,0.00015400303527712822,0.00014067618176341056,0.0001328401267528534,0.00015400303527712822,5,0.00013850722461938858,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,rndbin100,-1,LR-ZM,True,5,1,3.67630273103714e-05,5.002971738576889e-05,4.042703658342361e-05,3.67630273103714e-05,5.002971738576889e-05,5,3.8129743188619614e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,rndbin100,-1,LR-ZM,True,5,1,2.342183142900467e-05,3.043701872229576e-05,2.512717619538307e-05,2.342183142900467e-05,3.0398751218787055e-05,5,2.3576896637678146e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,3.5342377498182034e-05,3.605613659374285e-05,3.248734111593876e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,rndbin100,-1,LR-ZM,True,5,1,8.192285895347595e-05,9.584613144397736e-05,8.57875682413578e-05,8.192285895347595e-05,9.584613144397736e-05,5,8.328212425112724e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,rndbin100,-1,LR-ZM,True,5,1,0.0001624850556254387,0.0001853080466389656,0.000170829426497221,0.0001624850556254387,0.0001853080466389656,5,0.00016907928511500359,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,rndbin100,-1,LR-ZM,True,5,1,4.620291292667389e-05,5.9995800256729126e-05,5.0158705562353134e-05,4.620291292667389e-05,5.9995800256729126e-05,5,4.762830212712288e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,rndbin100,-1,LR-ZM,True,5,1,3.2430049031972885e-05,3.860006108880043e-05,3.399355337023735e-05,3.2430049031972885e-05,3.853590033161719e-05,5,3.3014919608831406e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,rndbin100,-1,LR-ZM,True,5,1,0.00014584185555577278,0.00016002031043171883,0.00014926372095942498,0.00014584185555577278,0.00015989046605317247,5,0.0001463121734559536,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,rndbin100,-1,LR-ZM,True,5,1,0.00021794578060507774,0.00024002790451049805,0.000225785281509161,0.00021794578060507774,0.00024002790451049805,5,0.00022366177290678024,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,rndbin100,-1,LR-ZM,True,5,1,5.968986079096794e-05,7.433071732521057e-05,6.34833239018917e-05,5.968986079096794e-05,7.433071732521057e-05,5,6.077298894524574e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,rndbin100,-1,LR-ZM,True,5,1,4.5449938625097275e-05,5.0827860832214355e-05,4.6776421368122104e-05,4.5449938625097275e-05,5.076768459656966e-05,5,4.583597183227539e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,rndbin100,-1,LR-ZM,True,5,1,0.0002701636403799057,0.0002868049778044224,0.000275863241404295,0.0002701636403799057,0.0002868049778044224,5,0.000274857971817255,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,rndbin100,-1,LR-ZM,True,5,1,0.00031042611226439476,0.0003378037363290787,0.0003201817162334919,0.00031042611226439476,0.0003378037363290787,5,0.00031749578192830086,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,rndbin100,-1,LR-ZM,True,5,1,8.135894313454628e-05,9.687105193734169e-05,8.566752076148987e-05,8.135894313454628e-05,9.683427132620429e-05,5,8.365791290998459e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,rndbin100,-1,LR-ZM,True,5,1,6.726197898387909e-05,7.426412776112556e-05,6.915321573615074e-05,6.726197898387909e-05,7.424215863534886e-05,5,6.82431273162365e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,rndbin100,-1,LR-ZM,True,5,1,0.0006553530693054199,0.0006691087037324905,0.0006599739193916321,0.0006553530693054199,0.0006691087037324905,5,0.000656121876090765,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,rndbin100,-1,LR-ZM,True,5,1,0.0005799983628094196,0.0006009130738675594,0.0005876141600310803,0.0005799983628094196,0.0006009130738675594,5,0.0005863369442522526,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,rndbin100,-1,LR-ZM,True,5,1,0.0001446329988539219,0.00016750209033489227,0.0001498667523264885,0.0001446329988539219,0.00016721142363237824,5,0.0001455359160900116,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,rndbin100,-1,LR-ZM,True,5,1,0.00013099424540996552,0.00014470890164375305,0.0001341721974313259,0.00013099424540996552,0.00014452050349123816,5,0.00013187993317842484,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,rndbin100,-1,LR-ZM,True,5,1,0.0012883679009974003,0.0013118362985551357,0.0012961276806890965,0.0012883679009974003,0.0013118362985551357,5,0.0012929998338222504,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,rndbin100,-1,LR-ZM,True,5,1,0.0010311580263078213,0.0010701250284910202,0.0010435188189148903,0.0010311580263078213,0.0010701250284910202,5,0.0010409350506961346,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,rndbin100,-1,LR-ZM,True,5,1,0.00025964342057704926,0.000288928858935833,0.00026657143607735636,0.00025964342057704926,0.000288607233942844,5,0.0002614259719848633,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,rndbin100,-1,LR-ZM,True,5,1,0.00023780111223459244,0.0002503576688468456,0.0002434344030916691,0.00023780111223459244,0.0002503576688468456,5,0.0002448670566082001,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,rndbin100,-1,LR-ZM,True,5,1,0.002557103056460619,0.0026258351281285286,0.002573934197425842,0.002557103056460619,0.0026250396792136367,5,0.002563097979873419,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,rndbin100,-1,LR-ZM,True,5,1,0.0019514462910592556,0.0020919260568916798,0.0019858297891914845,0.0019514462910592556,0.002090566498639644,5,0.001960118766874075,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,rndbin100,-1,LR-ZM,True,5,1,0.0004816981963813305,0.0005257781594991684,0.0004914550110697747,0.0004816981963813305,0.000525198401661251,5,0.00048259878531098366,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,rndbin100,-1,LR-ZM,True,5,1,0.0004589552991092205,0.0004738522693514824,0.0004637712612748146,0.0004589552991092205,0.0004738522693514824,5,0.00046146102249622345,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,rndbin100,-1,LR-ZM,True,5,1,0.006358120124787092,0.006464974023401737,0.006392156053334474,0.006358120124787092,0.006464974023401737,5,0.006375866010785103,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,rndbin100,-1,LR-ZM,True,5,1,0.004858995787799358,0.004980149213224649,0.004896205943077802,0.004858995787799358,0.004980149213224649,5,0.004881422966718674,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,rndbin100,-1,LR-ZM,True,5,1,0.001160270068794489,0.0013274271041154861,0.0012118920683860778,0.001160270068794489,0.0013274271041154861,5,0.0011912789195775986,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,rndbin100,-1,LR-ZM,True,5,1,0.001139719970524311,0.0011674216948449612,0.0011501951143145562,0.001139719970524311,0.0011674216948449612,5,0.0011479081586003304,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,3.605613659374285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,rndbin100,-1,MLP,False,5,1,3.2469164580106735e-05,0.00011734897270798683,5.2463915199041364e-05,3.2469164580106735e-05,0.00011646188369647549,5,3.52407805621624e-05,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
skl,1,rndbin100,-1,MLP,False,5,1,0.00011915666982531548,0.00015507778152823448,0.00012900186702609063,0.00011915666982531548,0.00015507778152823448,5,0.00012324703857302666,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrt,1,rndbin100,-1,MLP,False,5,1,7.645692676305771e-05,0.00011113891378045082,8.661365136504173e-05,7.645692676305771e-05,0.00011113891378045082,5,8.120108395814896e-05,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrtc,1,rndbin100,-1,MLP,False,5,1,2.3731961846351624e-05,3.590015694499016e-05,2.7030427008867264e-05,2.3731961846351624e-05,3.590015694499016e-05,5,2.455897629261017e-05,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,2.9048328507030874e-06,4.488232747235088e-06,1.5825140167180507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
ort,2,rndbin100,-1,MLP,False,5,1,3.487570211291313e-05,6.28223642706871e-05,4.229564219713211e-05,3.487570211291313e-05,6.282192271264349e-05,5,3.741169348359108e-05,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
skl,2,rndbin100,-1,MLP,False,5,1,0.0001242249272763729,0.0001443331129848957,0.0001315787434577942,0.0001242249272763729,0.0001443331129848957,5,0.0001292838715016842,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrt,2,rndbin100,-1,MLP,False,5,1,7.273023948073387e-05,9.247241541743279e-05,7.810788229107856e-05,7.273023948073387e-05,9.242087527599881e-05,5,7.466692477464676e-05,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrtc,2,rndbin100,-1,MLP,False,5,1,3.1760893762111664e-05,4.180567339062691e-05,3.453344106674194e-05,3.1760893762111664e-05,4.179267726023278e-05,5,3.258790820837021e-05,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,4.694554181128296e-06,8.92824638754064e-06,1.9853017363402614e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
ort,5,rndbin100,-1,MLP,False,5,1,3.63900326192379e-05,5.8702193200588226e-05,4.2489636689424516e-05,3.63900326192379e-05,5.8702193200588226e-05,5,3.847619518637657e-05,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
skl,5,rndbin100,-1,MLP,False,5,1,0.00012750085443258286,0.00015934882685542107,0.00013734186068177224,0.00012750085443258286,0.00015934882685542107,5,0.0001325937919318676,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrt,5,rndbin100,-1,MLP,False,5,1,7.714284583926201e-05,9.461771696805954e-05,8.18047672510147e-05,7.714284583926201e-05,9.459741567357298e-05,5,7.857801392674446e-05,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
pyrtc,5,rndbin100,-1,MLP,False,5,1,3.511272370815277e-05,4.485016688704491e-05,3.8032233715057376e-05,3.511272370815277e-05,4.485016688704491e-05,5,3.627408295869827e-05,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,8.458028645463855e-06,2.199966169769141e-05,3.001479427666709e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
ort,10,rndbin100,-1,MLP,False,5,1,4.055118188261986e-05,7.001683115959167e-05,4.8261042684316636e-05,4.055118188261986e-05,6.994440632135501e-05,5,4.275422543287277e-05,1.9456041411558544e-05,2.7332560478043888e-05,8.488957149666021e-06,1.9456041411558544e-05,2.7332560478043888e-05,8.488957149666021e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
skl,10,rndbin100,-1,MLP,False,5,1,0.0001323292963206768,0.00014895200729370117,0.00013759927824139596,0.0001323292963206768,0.00014895200729370117,5,0.00013565924018621445,1.9456041411558544e-05,2.7332560478043888e-05,8.488957149666021e-06,1.9456041411558544e-05,2.7332560478043888e-05,8.488957149666021e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
