method,lib,skl_nb_base_estimators,N,activation,dim,hidden_layer_sizes,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxonnxruntime1,,100,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.652638643980026e-05,0.00017783325165510178,9.277090430259705e-05,0.00011222995817661285,0.00010768920183181762,8.652638643980026e-05,0.00015752232991859353,10,0.00010120309889316559,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,100,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00020482204854488373,0.00023635197430849075,0.0002083275467157364,0.0002150125801563263,0.00021315393969416617,0.00020482204854488373,0.00023034775481990658,10,0.00021127890795469284,0,,,,
predict_proba,onxpython_compiled,,100,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001510903239250183,0.0001802714541554451,0.00015333574265241623,0.00016016419976949692,0.0001581394113600254,0.0001510903239250183,0.00017426515349828572,10,0.00015572179108858109,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,100,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.17509537935257e-05,0.007649239152669907,0.00010101962834596634,0.00010721012949943542,0.0008524768985807895,7.17509537935257e-05,0.005293085740774637,10,0.00010504992678761482,0,13.0,12.0,3981.0,
predict,skl,1.0,1000,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006216159090399742,0.0007081134244799614,0.0006305882707238197,0.000643828883767128,0.0006407037377357483,0.0006216159090399742,0.0006874895002732385,10,0.0006324136629700661,0,,,,
predict,onxpython_compiled,,1000,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006451625376939774,0.0007014172151684761,0.0006515113636851311,0.0006713587790727615,0.0006638450548052787,0.0006451625376939774,0.0006986197980820963,10,0.0006602928042411804,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1000,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0002261679619550705,0.010146449320018291,0.00022714585065841675,0.00026186276227235794,0.0012267183512449265,0.0002261679619550705,0.00705433828183975,10,0.00022764457389712334,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1000,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.000635175034403801,0.0006941985338926315,0.0006364043802022934,0.0006479024887084961,0.000648876279592514,0.000635175034403801,0.0006903639345390106,10,0.0006371629424393177,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006412370130419731,0.0006904387846589088,0.0006566867232322693,0.0006717108190059662,0.0006623060442507267,0.0006412370130419731,0.0006904387846589088,10,0.0006589600816369057,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1000,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00022398028522729874,0.0003331974148750305,0.0002253614366054535,0.0002279980108141899,0.00023718168959021568,0.00022398028522729874,0.0003000633667665643,10,0.00022591743618249893,0,13.0,12.0,3981.0,
predict,skl,1.0,1,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013348553329706192,0.0002191709354519844,0.0001391274854540825,0.0001479312777519226,0.00014912644401192664,0.00013348553329706192,0.0001963995763318129,10,0.00014010770246386528,0,,,,
predict,onxpython_compiled,,1,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.677637040615082e-05,0.00013134628534317017,7.90199264883995e-05,8.430518209934235e-05,8.56073573231697e-05,7.677637040615082e-05,0.00011632602671570981,10,7.960014045238495e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012223143130540848,0.006264298222959042,0.00012342818081378937,0.00013843365013599396,0.0007472135126590729,0.00012223143130540848,0.00435193147181333,10,0.00012723170220851898,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013809651136398315,0.00017251167446374893,0.0001431107521057129,0.00014941487461328506,0.0001475924625992775,0.00013809651136398315,0.00016607463363688355,10,0.0001460351049900055,0,,,,
predict_proba,onxpython_compiled,,1,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.695145905017853e-05,9.571388363838196e-05,7.799454033374786e-05,8.22804868221283e-05,8.14332626760006e-05,7.695145905017853e-05,9.200825696051793e-05,10,8.026603609323502e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00011732708662748337,0.008477723225951195,0.0001217275857925415,0.0001288149505853653,0.0009606430307030678,0.00011732708662748337,0.005871836095756549,10,0.00012184819206595421,0,13.0,12.0,5981.0,
predict,skl,1.0,10,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014570634812116623,0.00018684100359678268,0.00014833826571702957,0.00015562772750854492,0.00015478255227208138,0.00014570634812116623,0.0001774574394775842,10,0.0001514754258096218,0,,,,
predict,onxpython_compiled,,10,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.418092668056488e-05,0.00012096203863620758,9.570829570293427e-05,0.00010185595601797104,0.00010005384683609009,9.418092668056488e-05,0.00011516954758181036,10,9.667221456766129e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,10,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.0809776186943054e-05,0.00017162412405014038,6.113946437835693e-05,6.699468940496445e-05,7.435716688632965e-05,6.0809776186943054e-05,0.00013826905854918983,10,6.147613748908043e-05,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,10,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001511797308921814,0.00017889775335788727,0.00015487335622310638,0.00016213394701480865,0.00015905648469924927,0.0001511797308921814,0.0001742527047608105,10,0.00015668151900172234,0,,,,
predict_proba,onxpython_compiled,,10,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.295530617237091e-05,0.00011372379958629608,9.419303387403488e-05,9.847618639469147e-05,9.761666879057885e-05,9.295530617237091e-05,0.00010949371280684358,10,9.515462443232536e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,10,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.0840509831905365e-05,8.001178503036499e-05,6.114505231380463e-05,6.244797259569168e-05,6.379345431923866e-05,6.0840509831905365e-05,7.512188713283086e-05,10,6.117811426520348e-05,0,13.0,12.0,5981.0,
predict,skl,1.0,100,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021366961300373077,0.008001782931387424,0.0002164272591471672,0.00023199617862701416,0.0010016539134085178,0.00021366961300373077,0.005575144935532837,10,0.00021732691675424576,0,,,,
predict,onxpython_compiled,,100,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00016115140169858932,0.00019246619194746017,0.00016274210065603256,0.00017173029482364655,0.00016875118017196656,0.00016115140169858932,0.0001861928121363482,10,0.00016581080853939056,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,100,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.978826761245728e-05,0.00018271710723638535,9.241700172424316e-05,9.971484541893005e-05,0.00010238410905003548,7.978826761245728e-05,0.00015614204476712117,10,9.430386126041412e-05,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,100,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0002157948911190033,0.00025619566440582275,0.00021793879568576813,0.00022589042782783508,0.0002246234565973282,0.0002157948911190033,0.0002471421893316389,10,0.00022057164460420609,0,,,,
predict_proba,onxpython_compiled,,100,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015985313802957535,0.00838572159409523,0.00016394350677728653,0.0001758551225066185,0.000989905372262001,0.00015985313802957535,0.005821866216100728,10,0.00016716867685317993,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,100,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.824281394481659e-05,0.00011783372610807419,9.172596037387848e-05,9.488780051469803e-05,9.505711495876313e-05,8.824281394481659e-05,0.0001106897321826224,10,9.206309914588928e-05,0,13.0,12.0,5981.0,
predict,skl,1.0,1000,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006449073553085327,0.01106018666177988,0.00064882542937994,0.0006525600329041481,0.001690719835460186,0.0006449073553085327,0.007812107662979387,10,0.0006489735096693039,0,,,,
predict,onxpython_compiled,,1000,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006858324632048607,0.007904617115855217,0.0006876587867736816,0.0007034866139292717,0.0014166483655571938,0.0006858324632048607,0.005655557555718319,10,0.0006898194551467896,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1000,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021445006132125854,0.009105389937758446,0.0002338029444217682,0.0002503609284758568,0.0011384977959096431,0.00021445006132125854,0.0063444940319660826,10,0.0002369810827076435,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1000,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006644288077950478,0.0007513808086514473,0.0006683217361569405,0.0006743315607309341,0.0006785743869841098,0.0006644288077950478,0.0007276891360626089,10,0.0006684726104140282,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006802445277571678,0.007696356624364853,0.0006927717477083206,0.0006990889087319374,0.0013984473422169684,0.0006802445277571678,0.005513221056458309,10,0.0006966511718928814,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1000,logistic,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021438580006361008,0.0014021536335349083,0.00023278314620256424,0.0002427445724606514,0.0003523344174027443,0.00021438580006361008,0.0010394819990079194,10,0.00023530656471848488,0,13.0,12.0,5981.0,
predict,skl,1.0,1,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013481639325618744,0.0001974198967218399,0.00013952143490314484,0.00014655571430921555,0.00014712447300553323,0.00013481639325618744,0.00018165798008611253,10,0.00014104647561907768,0,,,,
predict,onxpython_compiled,,1,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.589813321828842e-05,0.0001224316656589508,7.89053738117218e-05,8.418411016464233e-05,8.473154157400131e-05,7.589813321828842e-05,0.00011034130835296344,10,8.068373426795006e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012300536036491394,0.006245705299079418,0.00012373458594083786,0.00014321133494377136,0.000746261328458786,0.00012300536036491394,0.004339432055252961,10,0.0001261495053768158,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014010071754455566,0.00017261691391468048,0.00014574360102415085,0.0001525338739156723,0.000149509496986866,0.00014010071754455566,0.0001671089092635953,10,0.0001469869166612625,0,,,,
predict_proba,onxpython_compiled,,1,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.592421025037766e-05,9.548664093017578e-05,7.693842053413391e-05,8.030608296394348e-05,7.995404303073883e-05,7.592421025037766e-05,9.08954218930929e-05,10,7.769279181957245e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001216549426317215,0.002982327714562416,0.0001220935955643654,0.00012869946658611298,0.0004108792170882225,0.0001216549426317215,0.0020909361824547035,10,0.00012243585661053658,0,13.0,12.0,5981.0,
predict,skl,1.0,10,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001605655997991562,0.00019879452884197235,0.0001642117276787758,0.00016994867473840714,0.00016906196251511573,0.0001605655997991562,0.00019001950778189478,10,0.00016495538875460625,0,,,,
predict,onxpython_compiled,,10,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.585078805685043e-05,0.00012140162289142609,9.919889271259308e-05,0.00010233093053102493,0.00010214289650321007,9.585078805685043e-05,0.00011567678927804357,10,0.00010006455704569817,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,10,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014105532318353653,0.0037409141659736633,0.00014592427760362625,0.00016311649233102798,0.0005105221644043922,0.00014105532318353653,0.002621191881869847,10,0.00014644721522927284,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,10,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00016639754176139832,0.0001943754032254219,0.00016904715448617935,0.000177810899913311,0.0001746022142469883,0.00016639754176139832,0.00019054405996950696,10,0.00017290795221924782,0,,,,
predict_proba,onxpython_compiled,,10,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.650271385908127e-05,0.00011641904711723328,9.78279858827591e-05,0.00010336004197597504,0.00010169083252549171,9.650271385908127e-05,0.00011296242271858525,10,0.00010027177631855011,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,10,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014064181596040726,0.0034577902406454086,0.00014141760766506195,0.00014748889952898026,0.0004765068180859089,0.00014064181596040726,0.002424306822590146,10,0.00014505581930279732,0,13.0,12.0,5981.0,
predict,skl,1.0,100,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006942758336663246,0.0007840758189558983,0.0007013492286205292,0.0007199840620160103,0.0007168720476329327,0.0006942758336663246,0.0007710665098987972,10,0.0007044193334877491,0,,,,
predict,onxpython_compiled,,100,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004094531759619713,0.007157613523304462,0.0005452809855341911,0.0010836441069841385,0.0013812768273055553,0.0004094531759619713,0.005193886945844638,10,0.0008063833229243755,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,100,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00032948702573776245,0.002481776289641857,0.0003561917692422867,0.0007649557664990425,0.0006970404647290707,0.00032948702573776245,0.0019524460118759334,10,0.00039713503792881966,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,100,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0018532853573560715,0.0024715606123209,0.0019097328186035156,0.002264353446662426,0.002104714047163725,0.0018532853573560715,0.0024715606123209,10,0.0020644920878112316,0,,,,
predict_proba,onxpython_compiled,,100,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00023081712424755096,0.0016432804986834526,0.000858859159052372,0.0011049890890717506,0.0009799618273973465,0.0002812515033301209,0.0016432804986834526,10,0.000994022935628891,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,100,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0003007641062140465,0.0016322256997227669,0.00030703749507665634,0.0004645688459277153,0.0004976626485586166,0.0003007641062140465,0.001279122066427744,10,0.0003102230839431286,0,13.0,12.0,5981.0,
predict,skl,1.0,1000,logistic,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.001154809258878231,0.007988023571670055,0.0038890428841114044,0.006544156931340694,0.004446092806756496,0.001154809258878231,0.007988023571670055,10,0.0040735830552875996,0,,,,
