lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.max|tree_.max_depth,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_..n_classes_,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_..n_features_,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.max|tree_.max_depth,fit__predictors.sum|tree_.leave_count,fit__predictors.sum|tree_.node_count,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
pyrt,10000,boston,-1,ADA,False,5,1,0.03286727797240019,0.0334750940091908,0.033148815110325816,0.03286727797240019,0.0334750940091908,5,0.03316878108307719,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,boston,-1,ADA,False,5,1,0.029508455656468868,0.03322929795831442,0.0314056633040309,0.029508455656468868,0.03322929795831442,5,0.032207916025072336,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,boston,-1,ADA,False,5,1,0.10587956896051764,0.11062111519277096,0.1074273306876421,0.10587956896051764,0.11062111519277096,5,0.10668265214189887,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,boston,-1,ADA,False,5,1,0.049307784996926785,0.04947286285459995,0.04937713518738747,0.049307784996926785,0.04947286285459995,5,0.049347844906151295,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,boston,-1,ADA,False,5,1,0.06359565490856767,0.06510203704237938,0.06411949396133423,0.06359565490856767,0.06510203704237938,5,0.06399820698425174,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,boston,-1,ADA,False,5,1,0.06511175585910678,0.06679505109786987,0.06614112351089715,0.06511175585910678,0.06679505109786987,5,0.06616950361058116,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,boston,-1,ADA,False,5,1,0.31674612406641245,0.3231085743755102,0.31920067155733706,0.31674612406641245,0.3231085743755102,5,0.3173902169801295,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,boston,-1,ADA,False,5,1,0.11688122386112809,0.11924642603844404,0.11823052130639553,0.11688122386112809,0.11924642603844404,5,0.11830005701631308,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,boston,-1,ADA,False,5,1,0.15928592812269926,0.1643652208149433,0.16069173058494926,0.15928592812269926,0.1643652208149433,5,0.15963378781452775,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,boston,-1,ADA,False,5,1,0.16019151592627168,0.16209940519183874,0.16160366144031285,0.16019824359854531,0.16209940519183874,5,0.16183198429644108,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,1.8584422534217993e-06,50.0,50.0,50.0,3.0,1.0,385.0,720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,boston,-1,ADA,True,5,1,8.252495899796486e-05,0.00020382506772875786,0.00011046752333641053,8.252495899796486e-05,0.00020226252361118326,5,8.711079135537148e-05,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,boston,-1,ADA,True,5,1,0.002423805184662342,0.002629247959703207,0.002516594436019659,0.002423805184662342,0.002629247959703207,5,0.0025313152000308037,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,boston,-1,ADA,True,5,1,0.0006950539536774158,0.0008428012952208519,0.0007325399667024613,0.0006950539536774158,0.000842047441669492,5,0.0007061162032186985,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,boston,-1,ADA,True,5,1,0.00041081709787249565,0.00043691694736480713,0.00042191157117486,0.00041081709787249565,0.00043691694736480713,5,0.0004210411570966244,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,6.867734541060599e-07,1.2715657575768091e-06,3.5267955666995476e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,boston,-1,ADA,True,5,1,8.948706090450287e-05,0.00014006299898028374,0.00010415343567728996,8.948706090450287e-05,0.00014006299898028374,5,9.301211684942245e-05,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,boston,-1,ADA,True,5,1,0.002458136063069105,0.0025970330461859703,0.002522214129567146,0.002458136063069105,0.0025970330461859703,5,0.0025031673721969128,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,boston,-1,ADA,True,5,1,0.0007054195739328861,0.0007434147410094738,0.0007171737030148506,0.0007054195739328861,0.0007434147410094738,5,0.0007127919234335423,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,boston,-1,ADA,True,5,1,0.0004336773417890072,0.0004468429833650589,0.00044005634263157847,0.0004336773417890072,0.0004468429833650589,5,0.0004371199756860733,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,8.792970540127954e-07,1.5258789005656581e-06,4.1109846549147733e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,boston,-1,ADA,True,5,1,0.00010475097224116325,0.00016265828162431717,0.00011932170018553734,0.00010475097224116325,0.00016230041497399295,5,0.00010826112702488899,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5,boston,-1,ADA,True,5,1,0.002459943760186434,0.002520333044230938,0.0024766122922301294,0.002459943760186434,0.0025199955790251526,5,0.0024672881700098515,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,boston,-1,ADA,True,5,1,0.000731131061911583,0.0007616369985044003,0.0007414123974740505,0.000731131061911583,0.0007616369985044003,5,0.0007375562563538551,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,boston,-1,ADA,True,5,1,0.0004599913954734802,0.0004710261709988117,0.0004647755064070225,0.0004599913954734802,0.0004710261709988117,5,0.000463021919131279,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,8.324754837474302e-07,1.7407476633479746e-06,3.8146973579955556e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,boston,-1,ADA,True,5,1,0.0001335497945547104,0.0001924671232700348,0.0001501958817243576,0.0001335497945547104,0.0001924671232700348,5,0.00014091376215219498,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,boston,-1,ADA,True,5,1,0.002507018856704235,0.0026392219588160515,0.0025706863962113857,0.002507018856704235,0.0026392219588160515,5,0.002566564828157425,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,boston,-1,ADA,True,5,1,0.000764861237257719,0.0007918202318251133,0.0007741866633296013,0.000764861237257719,0.0007918202318251133,5,0.0007713311351835728,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,boston,-1,ADA,True,5,1,0.0004907767288386822,0.0005013821646571159,0.000494404137134552,0.0004907767288386822,0.0005013821646571159,5,0.0004929527640342712,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3584451551196252e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,boston,-1,ADA,True,5,1,0.00018157204613089561,0.0002456940710544586,0.0001993626356124878,0.00018157204613089561,0.0002454196973760321,5,0.00018880609422922134,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,boston,-1,ADA,True,5,1,0.002527430187910795,0.002572868950664997,0.002553031872957945,0.002527430187910795,0.002572868950664997,5,0.002556784078478813,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,boston,-1,ADA,True,5,1,0.0009434260427951813,0.001046647783368826,0.0009695269167423248,0.0009434260427951813,0.0010457066198764984,5,0.0009537730365991592,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,boston,-1,ADA,True,5,1,0.0006426209583878517,0.0006573149003088474,0.0006493064574897289,0.0006426209583878517,0.0006573149003088474,5,0.0006453017704188824,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,1.3004067980659783e-06,1.7407476633479746e-06,8.662102572998265e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,boston,-1,ADA,True,5,1,0.0003316928632557392,0.00046023912727832794,0.0003647271543741226,0.0003316928632557392,0.00045975647109742135,5,0.00034313881769776344,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,boston,-1,ADA,True,5,1,0.0025915708392858505,0.0026367660611867905,0.0026176265440881253,0.0025915708392858505,0.0026367660611867905,5,0.0026130499318242073,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,boston,-1,ADA,True,5,1,0.0010154270566999912,0.001077617984265089,0.0010326557792723178,0.0010154270566999912,0.001077363701218602,5,0.0010246890597045422,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,boston,-1,ADA,True,5,1,0.0007131029851734638,0.0007219933904707432,0.0007173486985266209,0.0007131029851734638,0.0007219933904707432,5,0.0007182401604950428,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,1.520896465478927e-06,1.7407476633479746e-06,9.80922145288332e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,boston,-1,ADA,True,5,1,0.0005839699879288673,0.0006647920235991478,0.0006093104369938373,0.0005839699879288673,0.0006647920235991478,5,0.0005927965976297855,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,boston,-1,ADA,True,5,1,0.002733298111706972,0.00300445593893528,0.0028139214962720873,0.002733298111706972,0.00300445593893528,5,0.0027525266632437706,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,boston,-1,ADA,True,5,1,0.0011568260379135609,0.001225729938596487,0.0011758997105062007,0.0011568260379135609,0.0012254391898583732,5,0.0011636000126600266,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,boston,-1,ADA,True,5,1,0.0008535692468285561,0.000865511130541563,0.0008593808859586715,0.0008535692468285561,0.000865511130541563,5,0.0008582370355725288,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,1.6505308707337462e-06,1.7407476633479746e-06,1.3519445545284725e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,boston,-1,ADA,True,5,1,0.0010578581131994724,0.0011835871264338493,0.0010924243368208408,0.0010578581131994724,0.0011835102866280148,5,0.0010699345730245113,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,boston,-1,ADA,True,5,1,0.0030362503603100777,0.0030975299887359142,0.0030584427528083324,0.0030362503603100777,0.0030975299887359142,5,0.0030488353222608566,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,boston,-1,ADA,True,5,1,0.0014501679688692093,0.001515720970928669,0.001472233422100544,0.0014501679688692093,0.001515720970928669,5,0.0014645489864051342,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,boston,-1,ADA,True,5,1,0.0011460203677415848,0.0011601699516177177,0.0011524241417646408,0.0011460203677415848,0.0011601699516177177,5,0.0011504106223583221,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,boston,-1,ADA,True,5,1,0.002514704130589962,0.0026133437640964985,0.0025414614006876945,0.002514704130589962,0.0026130491231110284,5,0.002522903960198164,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,boston,-1,ADA,True,5,1,0.003801171202212572,0.0038213557563722134,0.003809351194649935,0.003801171202212572,0.0038213557563722134,5,0.003807180095463991,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,boston,-1,ADA,True,5,1,0.0023575536906719208,0.002438852097839117,0.0023792502470314503,0.0023575536906719208,0.002438852097839117,5,0.0023633292876183987,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,boston,-1,ADA,True,5,1,0.0020409771241247654,0.002091473899781704,0.002053707744926214,0.0020409771241247654,0.00209136989833224,5,0.002043538261204958,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,boston,-1,ADA,True,5,1,0.004951159935444593,0.005168661940842867,0.00502841267734766,0.004951159935444593,0.005168661940842867,5,0.004970926325768232,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,boston,-1,ADA,True,5,1,0.004961916245520115,0.005050009116530418,0.0050021069124341015,0.004961916245520115,0.005050009116530418,5,0.004997231997549534,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,boston,-1,ADA,True,5,1,0.0037635290063917637,0.0039007309824228287,0.003806190099567175,0.0037635290063917637,0.0039007309824228287,5,0.0037965532392263412,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,boston,-1,ADA,True,5,1,0.003469284623861313,0.0034971879795193672,0.003484527114778757,0.003469284623861313,0.0034971879795193672,5,0.0034864391200244427,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,boston,-1,ADA,True,5,1,0.01019081985577941,0.0102507583796978,0.010233631636947394,0.01019081985577941,0.0102507583796978,5,0.010249147657305002,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,boston,-1,ADA,True,5,1,0.007157952059060335,0.007389458827674389,0.007226569671183824,0.007157952059060335,0.007388867744536755,5,0.007191814016550779,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,boston,-1,ADA,True,5,1,0.006475901231169701,0.007060052361339331,0.006653561256825924,0.006475901231169701,0.007060052361339331,5,0.006564768962562084,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,boston,-1,ADA,True,5,1,0.006206330843269825,0.006359202787280083,0.006261470168828965,0.006206330843269825,0.006359202787280083,5,0.00623032171279192,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,boston,-1,ADA,True,5,1,0.025938179809600115,0.026279015000909567,0.026063673943281174,0.025938179809600115,0.026279015000909567,5,0.02604922791942954,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,boston,-1,ADA,True,5,1,0.014103805180639029,0.014322418719530106,0.014178179670125246,0.014103805180639029,0.014322418719530106,5,0.014148007147014141,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,boston,-1,ADA,True,5,1,0.015378148294985294,0.015615068841725588,0.015457322262227536,0.015378148294985294,0.015615068841725588,5,0.015425590332597494,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,boston,-1,ADA,True,5,1,0.015057737939059734,0.015219482127577066,0.015169810131192207,0.015057737939059734,0.015219482127577066,5,0.015188997145742178,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,boston,-1,ADA,True,5,1,0.05257462803274393,0.05363668408244848,0.052831089776009324,0.05257462803274393,0.0536239724507289,5,0.05262905266135931,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,boston,-1,ADA,True,5,1,0.025614185258746147,0.02734803408384323,0.02597856745123863,0.025614185258746147,0.027320946600164927,5,0.02564614824950695,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,boston,-1,ADA,True,5,1,0.030222840141505003,0.031075202859938145,0.03059514658525586,0.030222840141505003,0.031075202859938145,5,0.030609669163823128,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,boston,-1,ADA,True,5,1,0.03006124682724476,0.03086581127718091,0.030336921475827693,0.03006124682724476,0.03086581127718091,5,0.030253038741648197,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,boston,-1,ADA,True,5,1,0.10799323115497828,0.11337762884795666,0.10960816964507103,0.10799323115497828,0.11337762884795666,5,0.1085164500400424,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,boston,-1,ADA,True,5,1,0.048529407009482384,0.05078517599031329,0.04902685405686498,0.048529407009482384,0.050754597189532076,5,0.04857631912454963,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,boston,-1,ADA,True,5,1,0.060300861950963736,0.06133810104802251,0.060854042693972585,0.060300861950963736,0.06133810104802251,5,0.060826468747109175,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,boston,-1,ADA,True,5,1,0.06116111017763615,0.0689505566842854,0.06548246406018735,0.06116111017763615,0.0689505566842854,5,0.06705798674374819,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,boston,-1,ADA,True,5,1,0.3215354001149535,0.3294284292496741,0.32478921292349694,0.3215354001149535,0.3294284292496741,5,0.3243294763378799,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,1.7407476633479746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
