method,lib,skl_nb_base_estimators,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxpython_compiled,,10000,1,2,10,,10,1,0.008368579670786858,0.020088594872504473,0.008546977303922176,0.019748717080801725,0.013791636470705271,0.008368579670786858,0.020088594872504473,10,0.01276002754457295,1,1.0,12.0,26012.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(3  'predict')'.
predict,onxonnxruntime1,,10000,1,2,10,,10,1,0.014342160895466805,0.014809437096118927,0.01437507662922144,0.014510965906083584,0.01445449204184115,0.014342160895466805,0.014719068228799495,10,0.014387556118890643,1,1.0,12.0,26012.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(3  'predict')'.
predict,skl,2.0,1,1,2,100,,10,1,0.0019624591805040836,0.013978619128465652,0.0019719870761036873,0.002048511989414692,0.0035345102194696667,0.0019624591805040836,0.010661962411764692,10,0.001977526815608144,0,,,,
predict,onxpython_compiled,,1,1,2,100,,10,1,0.004423564299941063,0.011388129089027643,0.00573743786662817,0.00859879795461893,0.007782579585909844,0.004423564299941063,0.011388129089027643,10,0.008351034950464964,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,1,2,100,,10,1,2.5644898414611816e-05,7.125968113541603e-05,2.5799963623285294e-05,2.7307774871587753e-05,3.111520782113075e-05,2.5644898414611816e-05,5.752355815895242e-05,10,2.6072608307003975e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,1,2,100,,10,1,0.0016788211651146412,0.013724127318710089,0.0016881288029253483,0.0017204750329256058,0.0028975918423384426,0.0016788211651146412,0.009970980670483263,10,0.0016900710761547089,0,,,,
predict,onxpython_compiled,,10,1,2,100,,10,1,2.153078094124794e-05,3.416696563363075e-05,2.201087772846222e-05,2.3792032152414322e-05,2.371417358517647e-05,2.153078094124794e-05,3.079946806983538e-05,10,2.2396910935640335e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,1,2,100,,10,1,4.022521898150444e-05,5.73168508708477e-05,4.060380160808563e-05,4.402501508593559e-05,4.345872439444065e-05,4.022521898150444e-05,5.3156587883980385e-05,10,4.149181768298149e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,1,2,100,,10,1,0.0017247172072529793,0.01919341180473566,0.0017434782348573208,0.002109962049871683,0.004739262908697128,0.0017247172072529793,0.016486693332083753,10,0.0017563304863870144,0,,,,
predict,onxpython_compiled,,100,1,2,100,,10,1,0.004394125659018755,0.016924533061683178,0.005889427848160267,0.008826095145195723,0.008766289334744215,0.004394125659018755,0.016649297018380856,10,0.008684704080224037,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,1,2,100,,10,1,0.00017933594062924385,0.00021326960995793343,0.00018079066649079323,0.00018165213987231255,0.00018447032198309898,0.00017933594062924385,0.0002035303258734419,10,0.00018113129772245884,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,1,2,100,,10,1,0.0022377707064151764,0.014266388956457376,0.0022476008161902428,0.0022637941874563694,0.0034574321005493404,0.0022377707064151764,0.010519392859495942,10,0.002248945878818631,0,,,,
predict,onxpython_compiled,,1000,1,2,100,,10,1,0.0019417842850089073,0.011994046159088612,0.0033443309366703033,0.010608021635562181,0.0058022212702780965,0.0019417842850089073,0.011994046159088612,10,0.003358648857101798,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,1,2,100,,10,1,0.001564031932502985,0.013592534232884645,0.0015669609420001507,0.0015722401440143585,0.002772713964805007,0.001564031932502985,0.009841680092685916,10,0.001568228006362915,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,1,2,100,,10,1,0.006881705019623041,0.018954268656671047,0.006956086028367281,0.018929741345345974,0.013906177645549179,0.006881705019623041,0.018954268656671047,10,0.017824051436036825,0,,,,
predict,onxpython_compiled,,10000,1,2,100,,10,1,0.006936572026461363,0.020661173854023218,0.008242028299719095,0.01943497220054269,0.012540555093437433,0.006936572026461363,0.020661173854023218,10,0.00967316864989698,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,1,2,100,,10,1,0.014528480358421803,0.01542461896315217,0.014537324197590351,0.014720199164003134,0.014696976309642196,0.014528480358421803,0.015247428455738076,10,0.014557167887687683,0,1.0,12.0,26377.0,
predict,skl,2.0,1,1,5,1,,10,1,0.0019513540901243687,0.0024817930534482002,0.0019796048291027546,0.0020306711085140705,0.0020480394829064607,0.0019513540901243687,0.002344852432285762,10,0.0019882244523614645,0,,,,
predict,onxpython_compiled,,1,1,5,1,,10,1,0.004370881710201502,0.011368181090801954,0.005875458009541035,0.007153349928557873,0.007248331094160676,0.004370881710201502,0.011368181090801954,10,0.007040291326120496,0,1.0,12.0,157926.0,
predict,onxonnxruntime1,,1,1,5,1,,10,1,3.163237124681473e-05,0.00010428112000226974,3.310665488243103e-05,4.013488069176674e-05,4.29871492087841e-05,3.163237124681473e-05,8.440010393502364e-05,10,3.4864991903305054e-05,0,1.0,12.0,157926.0,
predict,skl,2.0,10,1,5,1,,10,1,0.0016799219883978367,0.0017795329913496971,0.001692651305347681,0.0017112470231950283,0.0017039561178535223,0.0016799219883978367,0.0017591741893881203,10,0.0016941509675234556,0,,,,
predict,onxpython_compiled,,10,1,5,1,,10,1,4.5454129576683044e-05,7.087318226695061e-05,4.6424102038145065e-05,4.935218021273613e-05,5.022180266678333e-05,4.5454129576683044e-05,6.467020983977628e-05,10,4.727463237941265e-05,0,1.0,12.0,157926.0,
predict,onxonnxruntime1,,10,1,5,1,,10,1,7.024314254522324e-05,9.643519297242165e-05,7.101288065314293e-05,7.399916648864746e-05,7.455176673829556e-05,7.024314254522324e-05,8.939447053528354e-05,10,7.108226418495178e-05,0,1.0,12.0,157926.0,
predict,skl,2.0,100,1,5,1,,10,1,0.0017918460071086884,0.001836713869124651,0.00180086400359869,0.0018084952607750893,0.0018065121490508317,0.0017918460071086884,0.0018295197783894821,10,0.0018048197962343693,0,,,,
predict,onxpython_compiled,,100,1,5,1,,10,1,0.004569276235997677,0.011900444980710745,0.008846549317240715,0.009083160199224949,0.008504953747615219,0.004569276235997677,0.011900444980710745,10,0.008916341001167893,0,1.0,12.0,157926.0,
predict,onxonnxruntime1,,100,1,5,1,,10,1,0.0004269201308488846,0.00046444498002529144,0.0004311320371925831,0.0004367758519947529,0.000436047650873661,0.0004269201308488846,0.00045614829358755934,10,0.000434893649071455,0,1.0,12.0,157926.0,
predict,skl,2.0,1000,1,5,1,,10,1,0.002810918726027012,0.004310631658881903,0.002822220791131258,0.0028441110625863075,0.0029762583784759046,0.002810918726027012,0.0038484799028983,10,0.002826499054208398,0,,,,
predict,onxpython_compiled,,1000,1,5,1,,10,1,0.003046642988920212,0.01611052080988884,0.008237889967858791,0.013247017282992601,0.009333079820498824,0.003046642988920212,0.01611052080988884,10,0.008876062231138349,0,1.0,12.0,157926.0,
predict,onxonnxruntime1,,1000,1,5,1,,10,1,0.0038350089453160763,0.004325976129621267,0.003926308359950781,0.00423081312328577,0.004037158749997616,0.0038350089453160763,0.004325976129621267,10,0.00399178359657526,0,1.0,12.0,157926.0,
predict,skl,2.0,10000,1,5,1,,10,1,0.012253948953002691,0.01429324597120285,0.012302566319704056,0.012922578025609255,0.012650298466905952,0.012253948953002691,0.013830601101260526,10,0.012352840509265661,1,,,,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(6  'predict')'.
predict,onxpython_compiled,,10000,1,5,1,,10,1,0.007904291152954102,0.0279832542873919,0.009115590713918209,0.023875006940215826,0.017279213620349766,0.007904291152954102,0.0279832542873919,10,0.018359198002144694,1,1.0,12.0,157926.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(6  'predict')'.
predict,onxonnxruntime1,,10000,1,5,1,,10,1,0.03819890972226858,0.03904613479971886,0.038234840612858534,0.038388070184737444,0.038378390250727534,0.03819890972226858,0.038859008995112104,10,0.03828669316135347,1,1.0,12.0,157926.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(6  'predict')'.
predict,skl,2.0,1,1,5,10,,10,1,0.0019353092648088932,0.0021373461931943893,0.0019489801488816738,0.0019899518229067326,0.001983102131634951,0.0019353092648088932,0.0020944998170445077,10,0.001966016599908471,0,,,,
predict,onxpython_compiled,,1,1,5,10,,10,1,1.2862030416727066e-05,4.736613482236862e-05,1.3418961316347122e-05,1.587904989719391e-05,1.7590727657079698e-05,1.2862030416727066e-05,3.723610386592299e-05,10,1.3988930732011795e-05,0,1.0,12.0,159021.0,
predict,onxonnxruntime1,,1,1,5,10,,10,1,2.976180985569954e-05,7.241172716021538e-05,3.1099654734134674e-05,3.274623304605484e-05,3.592865541577339e-05,2.976180985569954e-05,6.005518404059412e-05,10,3.145495429635048e-05,0,1.0,12.0,159021.0,
predict,skl,2.0,10,1,5,10,,10,1,0.001698298379778862,0.0017611081711947918,0.0017131161876022816,0.0017457492649555206,0.001728856796398759,0.001698298379778862,0.0017611081711947918,10,0.0017287679947912693,0,,,,
predict,onxpython_compiled,,10,1,5,10,,10,1,4.217773675918579e-05,6.900634616613388e-05,4.5460183173418045e-05,4.862667992711067e-05,4.860549233853817e-05,4.217773675918579e-05,6.290541368368873e-05,10,4.590349271893501e-05,0,1.0,12.0,159021.0,
predict,onxonnxruntime1,,10,1,5,10,,10,1,6.57038763165474e-05,8.884305134415627e-05,6.819004192948341e-05,7.234187796711922e-05,7.167072035372258e-05,6.57038763165474e-05,8.389662286489326e-05,10,6.97416253387928e-05,0,1.0,12.0,159021.0,
predict,skl,2.0,100,1,5,10,,10,1,0.001780486200004816,0.0018730154260993004,0.001800348050892353,0.001834656111896038,0.0018150198739022017,0.001780486200004816,0.0018683058514805866,10,0.0018103234469890594,0,,,,
predict,onxpython_compiled,,100,1,5,10,,10,1,9.104190394282341e-05,0.00011714175343513489,9.321700781583786e-05,9.563704952597618e-05,9.634937159717084e-05,9.104190394282341e-05,0.00011063845465547482,10,9.359698742628098e-05,0,1.0,12.0,159021.0,
predict,onxonnxruntime1,,100,1,5,10,,10,1,0.0004098457284271717,0.0004454650916159153,0.0004174509085714817,0.00042102299630641937,0.000420283991843462,0.0004098457284271717,0.0004379528506558098,10,0.00041833799332380295,0,1.0,12.0,159021.0,
predict,skl,2.0,1000,1,5,10,,10,1,0.002795395441353321,0.0028696670196950436,0.0028096111491322517,0.002864762209355831,0.002830127766355872,0.002795395441353321,0.0028696670196950436,10,0.00282246433198452,0,,,,
predict,onxpython_compiled,,1000,1,5,10,,10,1,0.0007728417403995991,0.000802178867161274,0.000776143278926611,0.0007851719856262207,0.0007814554963260889,0.0007728417403995991,0.0007982215434231143,10,0.0007788140792399645,0,1.0,12.0,159021.0,
predict,onxonnxruntime1,,1000,1,5,10,,10,1,0.0038639912381768227,0.003931092098355293,0.003887876868247986,0.003898921888321638,0.003894178429618478,0.0038639912381768227,0.003928068822649551,10,0.0038926126435399055,0,1.0,12.0,159021.0,
predict,skl,2.0,10000,1,5,10,,10,1,0.012255397159606218,0.012439087964594364,0.012272653635591269,0.012365458998829126,0.012325548660010099,0.012255397159606218,0.012439087964594364,10,0.012334105558693409,0,,,,
predict,onxpython_compiled,,10000,1,5,10,,10,1,0.0075746276415884495,0.0388512029312551,0.015996143221855164,0.018657326232641935,0.01873919852077961,0.0075746276415884495,0.0388512029312551,10,0.017732496606186032,0,1.0,12.0,159021.0,
predict,onxonnxruntime1,,10000,1,5,10,,10,1,0.03661324316635728,0.0369299603626132,0.03665620228275657,0.03684106422588229,0.03672986566089094,0.03661324316635728,0.0369299603626132,10,0.03666793089359999,0,1.0,12.0,159021.0,
predict,skl,2.0,1,1,5,100,,10,1,0.001955602318048477,0.0023828893899917603,0.0019782809540629387,0.0020844382233917713,0.0020514629781246186,0.001955602318048477,0.002301945615966475,10,0.001980869099497795,0,,,,
predict,onxpython_compiled,,1,1,5,100,,10,1,0.0014257323928177357,0.012724485248327255,0.00576834287494421,0.011208152864128351,0.0076887144707143305,0.0014257323928177357,0.012724485248327255,10,0.007889492670074105,0,1.0,12.0,151575.0,
predict,onxonnxruntime1,,1,1,5,100,,10,1,3.1542032957077026e-05,8.434709161520004e-05,3.281282261013985e-05,3.696233034133911e-05,3.9287377148866653e-05,3.1542032957077026e-05,6.914048265491645e-05,10,3.383215516805649e-05,0,1.0,12.0,151575.0,
predict,skl,2.0,10,1,5,100,,10,1,0.0017072590999305248,0.2977017848752439,0.001715674065053463,0.001779081765562296,0.03133367695845664,0.0017072590999305248,0.2053608545929248,10,0.0017233705148100853,0,,,,
predict,onxpython_compiled,,10,1,5,100,,10,1,4.422571510076523e-05,0.00010907789692282677,4.5876018702983856e-05,4.850700497627258e-05,5.356357432901859e-05,4.422571510076523e-05,9.043255181511489e-05,10,4.671490751206875e-05,0,1.0,12.0,151575.0,
predict,onxonnxruntime1,,10,1,5,100,,10,1,6.771134212613106e-05,0.0001774970442056656,7.069017738103867e-05,7.484713569283485e-05,8.303541690111161e-05,6.771134212613106e-05,0.00014527754450008383,10,7.221102714538574e-05,0,1.0,12.0,151575.0,
predict,skl,2.0,100,1,5,100,,10,1,0.0017981831915676594,0.01390784839168191,0.0018097641877830029,0.0018231142312288284,0.004221415007486939,0.0017981831915676594,0.013669563178656743,10,0.0018129546660929918,0,,,,
predict,onxpython_compiled,,100,1,5,100,,10,1,0.004622370004653931,0.01896501611918211,0.008639511186629534,0.010805235709995031,0.009337409306317568,0.004622370004653931,0.016910603979640573,10,0.00888069998472929,0,1.0,12.0,151575.0,
predict,onxonnxruntime1,,100,1,5,100,,10,1,0.00041477521881461143,0.00044237170368433,0.000417822040617466,0.0004246947355568409,0.00042261732742190363,0.00041477521881461143,0.00043772133654267114,10,0.0004191694315522909,0,1.0,12.0,151575.0,
predict,skl,2.0,1000,1,5,100,,10,1,0.002783173695206642,0.37482685362920165,0.0028066770173609257,0.014790654182434082,0.042410403676331046,0.002783173695206642,0.2597872715389087,10,0.002817433560267091,0,,,,
predict,onxpython_compiled,,1000,1,5,100,,10,1,0.004430847708135843,0.018168992828577757,0.008027369156479836,0.013898140285164118,0.01048986348323524,0.004430847708135843,0.01798706653122316,10,0.009699341608211398,0,1.0,12.0,151575.0,
predict,onxonnxruntime1,,1000,1,5,100,,10,1,0.0037123430520296097,0.004031548276543617,0.0037385597825050354,0.0038475277833640575,0.00379437911324203,0.0037123430520296097,0.003978451006705441,10,0.0037524113431572914,0,1.0,12.0,151575.0,
predict,skl,2.0,10000,1,5,100,,10,1,0.012319788802415133,0.7186711202375591,0.024144317023456097,0.041128627955913544,0.12087395242415369,0.012319788802415133,0.544513953124098,10,0.02421639789827168,0,,,,
predict,onxpython_compiled,,10000,1,5,100,,10,1,0.015637396834790707,0.04666488477960229,0.01761587616056204,0.02349550975486636,0.021940021635964514,0.015637396834790707,0.03979167637571873,10,0.017674906877800822,0,1.0,12.0,151575.0,
predict,onxonnxruntime1,,10000,1,5,100,,10,1,0.03681553900241852,0.03905408876016736,0.0369073199108243,0.03770170221105218,0.03733771801926196,0.03681553900241852,0.03867561262794907,10,0.03691642824560404,0,1.0,12.0,151575.0,
predict,skl,2.0,1,1,10,1,,10,1,0.0019663297571241856,0.6303262850269675,0.0019761412404477596,0.002064917702227831,0.06602675770409405,0.0019663297571241856,0.4347696221314865,10,0.0019826688803732395,0,,,,
predict,onxpython_compiled,,1,1,10,1,,10,1,0.0029743448831140995,0.012497533112764359,0.005668422672897577,0.011873385403305292,0.007340147811919451,0.0029743448831140995,0.012497533112764359,10,0.005742527544498444,0,1.0,12.0,268658.0,
predict,onxonnxruntime1,,1,1,10,1,,10,1,3.647385165095329e-05,0.00012574484571814537,3.936374559998512e-05,4.5680906623601913e-05,5.0894776359200476e-05,3.647385165095329e-05,0.0001020628219995109,10,3.974698483943939e-05,0,1.0,12.0,268658.0,
predict,skl,2.0,10,1,10,1,,10,1,0.0017375238239765167,0.17379686422646046,0.0017498359084129333,0.0017852080054581165,0.018973511923104525,0.0017375238239765167,0.12012479984362799,10,0.0017620595172047615,0,,,,
predict,onxpython_compiled,,10,1,10,1,,10,1,6.872322410345078e-05,0.00017402274534106255,7.301010191440582e-05,8.087605237960815e-05,8.62546730786562e-05,6.872322410345078e-05,0.00014467504146571794,10,7.598474621772766e-05,0,1.0,12.0,268658.0,
predict,onxonnxruntime1,,10,1,10,1,,10,1,9.039370343089104e-05,0.00022913794964551926,9.404867887496948e-05,0.0001008124090731144,0.00011071986518800259,9.039370343089104e-05,0.0001889007388490293,10,9.668548591434956e-05,0,1.0,12.0,268658.0,
predict,skl,2.0,100,1,10,1,,10,1,0.0018779421225190163,0.012823548167943954,0.001892393920570612,0.002153255045413971,0.003763180924579501,0.0018779421225190163,0.011073028127232102,10,0.0018985574133694172,0,,,,
predict,onxpython_compiled,,100,1,10,1,,10,1,0.004872793797403574,0.013405228033661842,0.008454881142824888,0.011062410194426775,0.009000260103493928,0.004872793797403574,0.013405228033661842,10,0.009181700414046645,0,1.0,12.0,268658.0,
predict,onxonnxruntime1,,100,1,10,1,,10,1,0.0006305808201432228,0.0007852711714804173,0.0006401319988071918,0.0006538550369441509,0.0006584730464965105,0.0006305808201432228,0.000743316150143565,10,0.0006453152745962143,0,1.0,12.0,268658.0,
predict,skl,2.0,1000,1,10,1,,10,1,0.0032175108790397644,0.07388391997665167,0.0032309861853718758,0.007241025101393461,0.011897627683356404,0.0032175108790397644,0.053012888340973605,10,0.003237225115299225,0,,,,
predict,onxpython_compiled,,1000,1,10,1,,10,1,0.005593704991042614,0.01693862210959196,0.009736879263073206,0.013947865925729275,0.0113307423889637,0.005593704991042614,0.01693862210959196,10,0.013835582416504622,0,1.0,12.0,268658.0,
predict,onxonnxruntime1,,1000,1,10,1,,10,1,0.00580138573423028,0.006257692817598581,0.005879882723093033,0.006019256077706814,0.005965364538133145,0.00580138573423028,0.006216194200329394,10,0.005981544964015484,0,1.0,12.0,268658.0,
predict,skl,2.0,10000,1,10,1,,10,1,0.027337552048265934,0.4564859438687563,0.02747421618551016,0.0394947798922658,0.10440317713655531,0.027337552048265934,0.3995945082473549,10,0.02753183338791132,0,,,,
predict,onxpython_compiled,,10000,1,10,1,,10,1,0.023953977040946484,0.046048655174672604,0.024023145902901888,0.029176584910601377,0.02952487734146416,0.023953977040946484,0.045884012681109296,10,0.02552171447314322,0,1.0,12.0,268658.0,
predict,onxonnxruntime1,,10000,1,10,1,,10,1,0.057766932994127274,0.058421197813004255,0.05781776597723365,0.05791968200355768,0.05791259985417128,0.057766932994127274,0.05826724203739298,10,0.05786405550315976,0,1.0,12.0,268658.0,
predict,skl,2.0,1,1,10,10,,10,1,0.001968280877918005,0.6757279722951353,0.001973816193640232,0.002057860139757395,0.07056788252666593,0.001968280877918005,0.46600142632370767,10,0.0019963460508733988,0,,,,
predict,onxpython_compiled,,1,1,10,10,,10,1,0.0013983198441565037,0.014581879135221243,0.0027516023255884647,0.010202485136687756,0.005225794436410069,0.0013983198441565037,0.014440663275665039,10,0.002836155006662011,0,1.0,12.0,229247.0,
predict,onxonnxruntime1,,1,1,10,10,,10,1,3.45129519701004e-05,0.00012434599921107292,3.9874110370874405e-05,4.577497020363808e-05,4.881718195974827e-05,3.45129519701004e-05,9.86636284172595e-05,10,4.05085738748312e-05,0,1.0,12.0,229247.0,
predict,skl,2.0,10,1,10,10,,10,1,0.0017174934037029743,0.013780163135379553,0.001739454921334982,0.001761188730597496,0.0029475141782313585,0.0017174934037029743,0.010024978993910617,10,0.001743123633787036,0,,,,
predict,onxpython_compiled,,10,1,10,10,,10,1,6.760796532034874e-05,0.00012598419561982155,6.823008880019188e-05,7.366575300693512e-05,7.586744613945484e-05,6.760796532034874e-05,0.00010922652129643183,10,6.946129724383354e-05,0,1.0,12.0,229247.0,
predict,onxonnxruntime1,,10,1,10,10,,10,1,9.049894288182259e-05,0.00015547685325145721,9.117508307099342e-05,9.658606722950935e-05,9.980807080864907e-05,9.049894288182259e-05,0.0001368579131510706,10,9.1898487880826e-05,0,1.0,12.0,229247.0,
predict,skl,2.0,100,1,10,10,,10,1,0.0018619620241224766,0.013947359286248684,0.0018698959611356258,0.0018914612010121346,0.0030895934440195562,0.0018619620241224766,0.010183451270134735,10,0.0018835058435797691,0,,,,
predict,onxpython_compiled,,100,1,10,10,,10,1,0.0018108258955180645,0.01265088515356183,0.0030419337563216686,0.010179557371884584,0.005749244056642055,0.0018108258955180645,0.01265088515356183,10,0.003096841974183917,0,1.0,12.0,229247.0,
predict,onxonnxruntime1,,100,1,10,10,,10,1,0.0005973507650196552,0.0007618307135999203,0.0006086253561079502,0.0006134952418506145,0.0006227053701877594,0.0005973507650196552,0.0007144096777761256,10,0.0006101580802351236,0,1.0,12.0,229247.0,
predict,skl,2.0,1000,1,10,10,,10,1,0.0031537730246782303,0.01522700721397996,0.003173218574374914,0.0033135218545794487,0.005596844293177128,0.0031537730246782303,0.015018990275291768,10,0.0031862498726695776,0,,,,
predict,onxpython_compiled,,1000,1,10,10,,10,1,0.0038696350529789925,0.01734548108652234,0.005277721211314201,0.014736361801624298,0.008733812812715768,0.0038696350529789925,0.01734548108652234,10,0.005322697106748819,0,1.0,12.0,229247.0,
predict,onxonnxruntime1,,1000,1,10,10,,10,1,0.005634152330458164,0.005961689166724682,0.005762633867561817,0.005787075962871313,0.005770009802654385,0.005634152330458164,0.005926701570982856,10,0.005773086566478014,0,1.0,12.0,229247.0,
predict,skl,2.0,10000,1,10,10,,10,1,0.014831336215138435,0.11690422194078565,0.014878169167786837,0.025487287435680628,0.027614386379718782,0.014831336215138435,0.08654750916105292,10,0.015206329058855772,0,,,,
predict,onxpython_compiled,,10000,1,10,10,,10,1,0.01226608781144023,0.05728902202099562,0.012532193213701248,0.029696759767830372,0.02215517978183925,0.01226608781144023,0.04889846715693269,10,0.015227771596983075,0,1.0,12.0,229247.0,
predict,onxonnxruntime1,,10000,1,10,10,,10,1,0.054193710908293724,0.05480813328176737,0.054327026940882206,0.05437449226155877,0.05438005514442921,0.054193710908293724,0.054680675232233286,10,0.0543510380666703,0,1.0,12.0,229247.0,
predict,skl,2.0,1,1,10,100,,10,1,0.0019849692471325397,0.3070838269777596,0.0020331982523202896,0.002254749648272991,0.033767606131732464,0.0019849692471325397,0.2124732758497809,10,0.002034619217738509,0,,,,
predict,onxpython_compiled,,1,1,10,100,,10,1,0.0015230979770421982,0.011970089748501778,0.0056815361604094505,0.005860242992639542,0.006486545689404011,0.0015230979770421982,0.011970089748501778,10,0.005732238059863448,0,1.0,12.0,232043.0,
predict,onxonnxruntime1,,1,1,10,100,,10,1,3.4675002098083496e-05,0.00013059191405773163,3.7132762372493744e-05,4.146108403801918e-05,4.888535477221012e-05,3.4675002098083496e-05,0.00010332701104657106,10,3.861752338707447e-05,0,1.0,12.0,232043.0,
predict,skl,2.0,10,1,10,100,,10,1,0.001736215315759182,0.013880680780857801,0.001741447951644659,0.0018055369146168232,0.0029777861200273037,0.001736215315759182,0.01010154781278259,10,0.0017492580227553844,0,,,,
predict,onxpython_compiled,,10,1,10,100,,10,1,6.849225610494614e-05,0.00014885514974594116,7.005082443356514e-05,7.408671081066132e-05,7.892278954386711e-05,6.849225610494614e-05,0.00012479841465421168,10,7.112929597496986e-05,0,1.0,12.0,232043.0,
predict,onxonnxruntime1,,10,1,10,100,,10,1,9.049009531736374e-05,0.00022240029647946358,9.364169090986252e-05,9.875604882836342e-05,0.00010798345319926739,9.049009531736374e-05,0.00018304008707139267,10,9.566918015480042e-05,0,1.0,12.0,232043.0,
predict,skl,2.0,100,1,10,100,,10,1,0.001868236344307661,0.014031496830284595,0.0018884711898863316,0.0020129401236772537,0.003129945229738951,0.001868236344307661,0.010253209364607318,10,0.0018931275699287653,0,,,,
predict,onxpython_compiled,,100,1,10,100,,10,1,0.0030402452684938908,0.014420473016798496,0.006069011986255646,0.011996421962976456,0.00786645095795393,0.0030402452684938908,0.014420473016798496,10,0.006166021106764674,0,1.0,12.0,232043.0,
predict,onxonnxruntime1,,100,1,10,100,,10,1,0.0006082621403038502,0.0007859799079596996,0.0006220750510692596,0.0006350642070174217,0.0006409372203052044,0.0006082621403038502,0.0007378848040054217,10,0.00062746019102633,0,1.0,12.0,232043.0,
predict,skl,2.0,1000,1,10,100,,10,1,0.003182003740221262,0.23204626888036728,0.003195927944034338,0.01922013470903039,0.0292983228340745,0.003182003740221262,0.16233906404039378,10,0.0032123830169439316,0,,,,
predict,onxpython_compiled,,1000,1,10,100,,10,1,0.006572496145963669,0.019715967122465372,0.009518194943666458,0.014085766859352589,0.012005457980558276,0.006572496145963669,0.019715967122465372,10,0.010971314273774624,0,1.0,12.0,232043.0,
predict,onxonnxruntime1,,1000,1,10,100,,10,1,0.0055567859672009945,0.006065335124731064,0.0055998810566961765,0.005740100983530283,0.0056871968321502205,0.0055567859672009945,0.005972561654778804,10,0.005634917877614498,0,1.0,12.0,232043.0,
predict,skl,2.0,10000,1,10,100,,10,1,0.02503410167992115,1.1499908999539912,0.02719556912779808,0.2942682048305869,0.22974005048163235,0.02503410167992115,0.9361271375598175,10,0.03318743361160159,0,,,,
predict,onxpython_compiled,,10000,1,10,100,,10,1,0.022322250064462423,0.05915633495897055,0.02398432418704033,0.029642130713909864,0.030134876631200312,0.022322250064462423,0.05329575915044484,10,0.024016203125938773,0,1.0,12.0,232043.0,
predict,onxonnxruntime1,,10000,1,10,100,,10,1,0.055824796203523874,0.056601330172270536,0.05596901476383209,0.056232875213027,0.05609365287236869,0.055824796203523874,0.056549725827620266,10,0.056011401349678636,0,1.0,12.0,232043.0,
predict,skl,2.0,1,5,2,1,,10,1,0.001961842179298401,0.29728247970342636,0.0019747279584407806,0.0020161080174148083,0.031522474531084296,0.001961842179298401,0.20515235790719732,10,0.0019854744896292686,0,,,,
predict,onxpython_compiled,,1,5,2,1,,10,1,0.002916076686233282,0.021749408915638924,0.0029416983015835285,0.008642910979688168,0.006637409422546625,0.002916076686233282,0.01832532965236986,10,0.0033786403946578503,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,5,2,1,,10,1,2.7264002710580826e-05,9.774696081876755e-05,2.8026290237903595e-05,3.0842144042253494e-05,3.586593084037304e-05,2.7264002710580826e-05,7.653326860757235e-05,10,2.8202077373862267e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,5,2,1,,10,1,0.0017006820999085903,0.016218186356127262,0.0017132232896983624,0.0017481730319559574,0.0031822768971323965,0.0017006820999085903,0.011699375537345475,10,0.0017227688804268837,0,,,,
predict,onxpython_compiled,,10,5,2,1,,10,1,2.99941748380661e-05,5.787098780274391e-05,3.0638184398412704e-05,3.167521208524704e-05,3.3793505281209946e-05,2.99941748380661e-05,4.962619759851345e-05,10,3.1011877581477165e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,5,2,1,,10,1,4.869094118475914e-05,0.012111972086131573,4.905601963400841e-05,5.1853246986866e-05,0.0012569745536893605,4.869094118475914e-05,0.008348909400993471,10,4.9780355766415596e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,5,2,1,,10,1,0.0017620357684791088,0.013803474605083466,0.0017799721099436283,0.001803720835596323,0.002986301900818944,0.0017620357684791088,0.010053595327076538,10,0.0017821292858570814,0,,,,
predict,onxpython_compiled,,100,5,2,1,,10,1,0.002921218052506447,0.01530259707942605,0.005798548925668001,0.0059042759239673615,0.007109324261546135,0.002921218052506447,0.015188313879378256,10,0.005818829173222184,0,1.0,12.0,26377.0,
